player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
David Grace,Cao Yupeng,7,1188,1276,0.38159841566069763,0.44522076489278517,216,99,1406,679,149,78,1094,559,150,62,668,317,179,94,930,488,2,4,1.0,0.33333333333333337,1035
Ben Woollaston,Vinnie Calabrese,7,1331,1107,0.7772350342961843,0.6364525402815664,384,220,2532,1359,88,38,561,255,244,126,986,540,133,52,322,128,4,0,0.0,1.0,1035
Mark Williams,Michael Wasley,7,1447,1320,0.6679843009449487,0.578714862460134,1072,701,8524,4871,219,113,1392,695,374,220,1251,712,273,139,790,398,4,3,0.0,0.5714285714285714,1035
Chris Wakelin,Michael White,7,1250,1414,0.28768943450591145,0.3989121211516302,61,33,403,207,268,152,1917,1027,191,98,403,207,317,178,999,547,3,4,1.0,0.4285714285714286,1035
Liang Wenbo,Jak Jones,7,1420,1097,0.8627807229403067,0.6915765137521193,392,230,2681,1472,118,49,733,330,306,168,1043,588,122,47,298,122,4,2,0.0,0.6666666666666666,1035
Rod Lawler,James Wattana,7,1308,1196,0.6492231123314619,0.569546223939229,686,381,5373,2809,733,412,6261,3332,243,127,960,513,122,56,662,312,2,4,1.0,0.33333333333333337,1035
Joel Walker,Pankaj Advani,7,1248,1346,0.3686449928237925,0.4390545496752837,117,54,744,361,87,50,621,330,185,94,583,282,75,37,609,326,4,3,0.0,0.5714285714285714,1035
Ricky Walden,Paul Davison,7,1496,1212,0.8323923521776074,0.6704011598088686,592,367,4343,2422,571,309,4054,2090,458,276,1445,808,195,103,816,409,4,1,0.0,0.8,1035
Jimmy White,Thepchaiya Un-Nooh,7,1246,1342,0.3712235715309694,0.4402863507328071,1344,766,11660,6167,167,93,1202,635,234,116,850,404,269,150,811,426,0,4,1.0,0.0,1035
Judd Trump,Kyren Wilson,7,1553,1328,0.7782368395177592,0.6370307944803831,567,375,3934,2279,230,136,1467,799,490,302,1712,1005,220,115,611,336,4,2,0.0,0.6666666666666666,1035
Matthew Stevens,Adam Wicheard,7,1313,1197,0.6542665688127887,0.5719961329315186,792,474,6290,3445,181,88,1067,539,204,105,1117,563,35,13,361,192,4,3,0.0,0.5714285714285714,1035
Mark Joyce,Craig Steadman,7,1293,1319,0.4645031181885513,0.48375571893792757,338,181,2432,1233,327,188,2147,1155,240,119,884,451,288,160,722,364,2,4,1.0,0.33333333333333337,1035
Matthew Selt,Khalid Belaied Abumdas,7,1417,978,0.9292506806993504,0.7497913878870148,359,191,2530,1307,3,0,24,4,320,194,811,424,24,4,24,4,4,1,0.0,0.8,1035
Mark Selby,Joe Swail,7,1610,1335,0.8247679763275149,0.665410558746814,781,531,5722,3301,723,396,5771,3021,408,248,1835,1113,277,152,727,381,4,0,0.0,1.0,1035
Noppon Saengkham,Steve Davis,7,1269,1232,0.5504420624351876,0.523108525489089,96,43,672,311,1358,887,11567,6607,261,132,502,253,65,25,638,309,4,0,0.0,1.0,1035
Neil Robertson,Lyu Haotian,7,1565,1125,0.9296831485170136,0.7502601055951177,663,433,4976,2816,59,22,414,180,460,272,1777,1046,154,61,414,180,4,1,0.0,0.8,1035
Luca Brecel,Jimmy Robertson,7,1300,1319,0.47404295972292865,0.4881272322437472,158,80,1104,566,316,168,2124,1089,244,133,847,445,291,157,876,454,2,4,1.0,0.33333333333333337,1035
Liam Highfield,Dechawat Poomjaeng,7,1354,1323,0.5422981239384309,0.5193653082299319,239,134,1613,860,163,92,1171,601,230,135,773,407,322,174,1015,533,1,4,1.0,0.19999999999999996,1035
Nigel Bond,Barry Pinches,7,1284,1239,0.5612649493584695,0.5280953744083872,761,428,6150,3267,671,353,5318,2774,179,91,718,363,210,105,649,299,1,4,1.0,0.19999999999999996,1035
Allan Taylor,Joe Perry,7,1175,1443,0.1813213925427838,0.33849684079704756,206,106,1170,607,793,462,5844,3128,149,63,397,180,365,206,1356,760,3,4,1.0,0.4285714285714286,1035
Alex Borg,Tian Pengfei,7,1135,1364,0.21778339730367313,0.36066016324693406,305,132,2241,1030,249,141,1663,890,181,78,281,114,232,131,796,418,1,4,1.0,0.19999999999999996,1035
Marcus Campbell,Andrew Pagett,7,1164,1127,0.5504420624351876,0.5231085254890889,654,355,4880,2500,228,103,1504,727,110,39,822,380,160,60,478,209,0,4,1.0,0.0,1035
Ronnie O'Sullivan,Mitchell Travis,7,1658,1170,0.948028981420406,0.7720635494267837,1027,778,9145,5545,102,52,594,291,302,192,905,577,141,76,375,192,4,1,0.0,0.8,1035
Sanderson Lam,Fergal O'Brien,7,1084,1336,0.19576228851165445,0.3475105378072556,61,28,349,164,709,406,5545,2930,126,64,319,153,222,120,767,398,1,4,1.0,0.19999999999999996,1035
Shaun Murphy,David Morris,7,1563,1303,0.8115488427624657,0.6570104626734988,744,483,5637,3192,209,110,1571,800,463,280,1591,901,154,75,562,301,4,0,0.0,1.0,1035
John Astley,Alan McManus,7,1145,1453,0.1484000824031716,0.31647910626368436,115,55,700,328,792,473,6776,3590,142,55,469,216,354,199,1012,549,2,4,1.0,0.33333333333333337,1035
Dylan Mitchell,Rory McLeod,7,961,1303,0.12395181547991041,0.2983850463845993,17,6,99,36,445,246,3439,1807,16,3,99,36,198,99,759,389,1,4,1.0,0.19999999999999996,1035
Jamie O'Neill,Anthony McGill,7,1225,1381,0.2970193973349833,0.4037173007032121,260,135,1659,861,288,173,1794,989,108,56,444,211,282,152,914,492,2,4,1.0,0.33333333333333337,1035
Stephen Maguire,Elliot Slessor,7,1491,1133,0.8864609774555678,0.7099209183344533,699,467,5257,2994,65,26,391,175,390,239,1534,895,129,52,371,165,4,1,0.0,0.8,1035
Kurt Maflin,Alex Davies,7,1321,1210,0.6479578189910667,0.5689332093695465,387,228,2591,1407,198,99,1221,612,238,117,940,505,166,73,401,191,4,1,0.0,0.8,1035
Adam Duffy,Jack Lisowski,7,1206,1304,0.3686449928237927,0.4390545496752838,222,114,1387,710,274,166,1766,964,170,92,618,295,239,122,851,438,0,4,1.0,0.0,1035
Ross Muir,Peter Lines,7,1139,1225,0.3842066871290606,0.44645609684888166,64,26,396,179,652,358,4843,2530,179,78,386,174,169,75,702,337,3,4,1.0,0.4285714285714286,1035
Sean O'Sullivan,Mark King,7,1166,1317,0.3029244926392999,0.4067300078928128,109,47,671,310,737,406,5559,2901,198,103,530,240,234,119,927,479,3,4,1.0,0.4285714285714286,1035
Ding Junhui,Gary Wilson,7,1554,1275,0.8281850360436097,0.6676332571171155,549,365,4041,2309,271,162,1719,948,295,186,1406,843,185,87,669,371,4,2,0.0,0.6666666666666666,1035
Cao Xinlong,Jamie Jones,7,1057,1332,0.17523202367248514,0.334589441253186,42,12,280,109,355,214,2357,1284,136,53,241,100,272,147,906,477,0,4,1.0,0.0,1035
Stuart Carrington,Michael Holt,7,1316,1343,0.46314191782022096,0.4831314043086151,205,112,1253,669,600,353,4507,2401,200,101,532,270,322,170,1003,534,2,4,1.0,0.33333333333333337,1035
Andrew Higginson,Martin O'Donnell,7,1354,1217,0.6802510445614828,0.584797674717737,568,345,4089,2258,202,95,1202,599,227,125,949,496,169,96,549,272,4,1,0.0,0.8,1035
John Higgins,Tony Drago,7,1445,1219,0.7792359029381558,0.637608652621925,1127,798,9274,5470,695,346,5747,2855,351,197,1227,710,115,51,624,293,4,0,0.0,1.0,1035
Barry Hawkins,Fraser Patrick,7,1486,1227,0.810644856301382,0.6564468724566059,695,428,5049,2802,135,60,892,423,414,234,1580,897,186,89,565,275,4,0,0.0,1.0,1035
Zhang Anda,Dave Harold,7,1261,1211,0.5680051367615364,0.5312093733737563,186,88,1289,641,681,381,5316,2789,158,84,658,321,83,29,622,307,2,4,1.0,0.33333333333333337,1035
Li Hang,Peter Ebdon,7,1341,1386,0.4387350506415305,0.4719046255916129,137,67,973,495,893,517,7294,3924,247,135,562,291,276,161,1007,518,4,0,0.0,1.0,1035
Anthony Hamilton,Michael Leslie,7,1350,1115,0.7881034579959058,0.6427913242407762,706,415,5573,2996,91,27,581,236,179,89,759,395,168,75,448,175,4,2,0.0,0.6666666666666666,1035
Hammad Miah,Xiao Guodong,7,1038,1419,0.09975045012573536,0.2783823298153413,44,15,284,113,276,161,1896,1046,109,35,266,107,261,153,954,527,3,4,1.0,0.4285714285714286,1035
Li Yan,Gerard Greene,7,1199,1221,0.46995217398415456,0.486253465097645,121,55,840,411,610,334,4628,2432,118,58,556,257,177,85,645,304,2,4,1.0,0.33333333333333337,1035
Martin Gould,Thanawat Thirapongpaiboon,7,1455,1192,0.8142437917894374,0.6586985747356444,471,282,3229,1755,143,66,997,477,282,163,1138,606,94,34,651,311,4,0,0.0,1.0,1035
Duane Jones,David Gilbert,7,1281,1331,0.4319948632384636,0.4687906266262437,88,54,493,291,363,202,2805,1481,78,50,346,208,208,103,888,474,2,4,1.0,0.33333333333333337,1035
Marco Fu,Chris Norbury,7,1506,1099,0.9142318609422068,0.7344853437972199,655,390,4959,2691,235,113,1445,714,375,215,1356,772,100,30,384,166,4,2,0.0,0.6666666666666666,1035
Gareth Green,Tom Ford,7,1089,1335,0.20136418507919251,0.3509194757554267,52,26,293,136,434,247,3197,1698,35,18,190,95,202,103,903,458,0,4,1.0,0.0,1035
Aditya Mehta,Mike Dunn,7,1321,1315,0.5082025098106113,0.5037499296890819,204,104,1427,715,580,309,4323,2228,207,111,872,451,244,131,697,347,3,4,1.0,0.4285714285714286,1035
Lee Page,Graeme Dott,7,1102,1440,0.12666279686160142,0.3004827723375726,196,97,1183,588,670,394,5313,2843,132,49,334,142,363,211,1140,633,0,4,1.0,0.0,1035
Scott Donaldson,Robert Milkins,7,1249,1408,0.2935034213233491,0.4019131396677965,121,65,790,399,643,398,4860,2670,247,125,780,394,368,204,1302,732,4,2,0.0,0.6666666666666666,1035
James Cahill,Ken Doherty,7,1201,1340,0.31731999830555657,0.41398879556112933,80,30,505,221,1009,627,8377,4637,198,99,434,197,254,135,958,508,0,4,1.0,0.0,1035
Rhys Clark,Ryan Day,7,1133,1401,0.1813213925427838,0.33849684079704756,47,23,270,135,634,385,4638,2555,93,46,270,135,377,213,1194,636,2,4,1.0,0.33333333333333337,1035
Alexander Ursenbacher,Mark Davis,7,1055,1383,0.1336315765079491,0.3057636598919695,39,13,235,93,814,491,6077,3308,117,40,217,85,346,194,1498,834,3,4,1.0,0.4285714285714286,1035
Antony Parsons,Dominic Dale,7,1078,1428,0.11865972081008902,0.29421497216298875,73,33,443,212,707,408,5339,2854,25,10,96,44,338,197,1143,609,3,4,1.0,0.4285714285714286,1035
Ryan Clark,Jamie Cope,7,933,1311,0.10147179799212935,0.27989147319950847,38,7,220,67,474,258,3227,1658,61,14,176,58,212,117,808,397,1,4,1.0,0.19999999999999996,1035
Chen Zhe,Lyu Chuang,7,1195,1201,0.4917974901893889,0.49625007031091806,147,76,905,458,218,105,1585,783,131,66,559,265,75,26,651,312,2,4,1.0,0.33333333333333337,1035
Ali Carter,Andrew Norman,7,1517,1142,0.8967839705837035,0.7185943925708561,695,417,5051,2777,313,148,2345,1143,120,63,985,557,83,31,405,185,4,1,0.0,0.8,1035
Yu Delu,Ian Burns,7,1336,1293,0.5585634499391967,0.5268491486891143,177,93,1221,631,221,121,1361,717,228,117,863,457,199,96,750,396,3,4,1.0,0.4285714285714286,1035
Jamie Burnett,Ratchayothin Yotharuck,7,1310,1035,0.8247679763275149,0.665410558746814,581,338,4623,2461,36,7,239,86,192,105,743,379,118,40,239,86,4,2,0.0,0.6666666666666666,1035
Ahmed Saif,Alfie Burden,7,965,1268,0.15226728492819896,0.3191892891843614,29,6,174,51,542,293,4038,2088,66,18,160,50,160,77,817,409,0,4,1.0,0.0,1035
Stuart Bingham,Daniel Wells,7,1505,1145,0.8877146338860857,0.7109495026250039,797,503,5963,3391,240,117,1606,795,467,293,1574,913,181,88,652,297,4,0,0.0,1.0,1035
Robbie Williams,Sam Baird,7,1262,1281,0.47404295972292865,0.4881272322437472,248,139,1529,789,215,114,1476,762,253,124,783,400,219,111,808,420,2,4,1.0,0.33333333333333337,1035
Mark Allen,Sydney Wilson,7,1545,1141,0.9127024362294032,0.7330201492388575,541,345,3669,2057,118,47,671,315,365,212,1309,784,160,79,381,199,4,3,0.0,0.5714285714285714,1035
Alfie Burden,Ben Woollaston,7,1268,1331,0.4145736957413284,0.4607061941016405,542,293,4038,2088,384,220,2532,1359,160,77,817,409,244,126,986,540,1,4,1.0,0.19999999999999996,1035
Tian Pengfei,Mark Williams,7,1364,1447,0.388129543091002,0.44831033065729997,249,141,1663,890,1072,701,8524,4871,232,131,796,418,374,220,1251,712,0,4,1.0,0.0,1035
Liang Wenbo,Fergal O'Brien,7,1420,1336,0.6131794491635048,0.5523079095743253,392,230,2681,1472,709,406,5545,2930,306,168,1043,588,222,120,767,398,4,0,0.0,1.0,1035
James Wattana,Tom Ford,7,1196,1335,0.3173199983055565,0.4139887955611293,733,412,6261,3332,434,247,3197,1698,122,56,662,312,202,103,903,458,4,2,0.0,0.6666666666666666,1035
Mark Davis,Joel Walker,7,1383,1248,0.6778138346852377,0.5835831155172753,814,491,6077,3308,117,54,744,361,346,194,1498,834,185,94,583,282,3,4,1.0,0.4285714285714286,1035
Matthew Selt,Ricky Walden,7,1417,1496,0.3933789028764624,0.4507848708986665,359,191,2530,1307,592,367,4343,2422,320,194,811,424,458,276,1445,808,2,4,1.0,0.33333333333333337,1035
Judd Trump,Jamie Burnett,7,1553,1310,0.7957969165005263,0.647370307581549,567,375,3934,2279,581,338,4623,2461,490,302,1712,1005,192,105,743,379,4,1,0.0,0.8,1035
Ian Burns,Matthew Stevens,7,1293,1313,0.47267901795721334,0.48750260351578967,221,121,1361,717,792,474,6290,3445,199,96,750,396,204,105,1117,563,2,4,1.0,0.33333333333333337,1035
Mark Selby,Dave Harold,7,1610,1211,0.9101054622303202,0.7305667649586345,781,531,5722,3301,681,381,5316,2789,408,248,1835,1113,83,29,622,307,4,1,0.0,0.8,1035
Rory McLeod,Neil Robertson,7,1303,1565,0.18665168829972012,0.3418636849519818,445,246,3439,1807,663,433,4976,2816,198,99,759,389,460,272,1777,1046,0,4,1.0,0.0,1035
Joe Perry,Lyu Chuang,7,1443,1201,0.794845010612041,0.6467993925579857,793,462,5844,3128,218,105,1585,783,365,206,1356,760,75,26,651,312,4,0,0.0,1.0,1035
Andrew Pagett,Gerard Greene,7,1127,1221,0.3738083166216822,0.4415188875618386,228,103,1504,727,610,334,4628,2432,160,60,478,209,177,85,645,304,4,3,0.0,0.5714285714285714,1035
Barry Pinches,Ronnie O'Sullivan,7,1239,1658,0.07986241701956964,0.2597054583325499,671,353,5318,2774,1027,778,9145,5545,210,105,649,299,302,192,905,577,1,4,1.0,0.19999999999999996,1035
Craig Steadman,Shaun Murphy,7,1319,1563,0.2032539791302932,0.3520591979193497,327,188,2147,1155,744,483,5637,3192,288,160,722,364,463,280,1591,901,2,4,1.0,0.33333333333333337,1035
Anthony McGill,Ryan Day,7,1381,1401,0.4726790179572131,0.4875026035157896,288,173,1794,989,634,385,4638,2555,282,152,914,492,377,213,1194,636,4,1,0.0,0.8,1035
Sam Baird,Stephen Maguire,7,1281,1491,0.2370756850524749,0.3716838117046337,215,114,1476,762,699,467,5257,2994,219,111,808,420,390,239,1534,895,3,4,1.0,0.4285714285714286,1035
Martin Gould,Jack Lisowski,7,1455,1304,0.6970755073607002,0.5932699921071872,471,282,3229,1755,274,166,1766,964,282,163,1138,606,239,122,851,438,1,4,1.0,0.19999999999999996,1035
Mark King,Alan McManus,7,1317,1453,0.3209665344283103,0.4158094770645927,737,406,5559,2901,792,473,6776,3590,234,119,927,479,354,199,1012,549,4,2,0.0,0.6666666666666666,1035
Ding Junhui,Jamie Cope,7,1554,1311,0.7957969165005263,0.647370307581549,549,365,4041,2309,474,258,3227,1658,295,186,1406,843,212,117,808,397,4,1,0.0,0.8,1035
Peter Lines,Michael Holt,7,1225,1343,0.34322251370053336,0.4267802273201652,652,358,4843,2530,600,353,4507,2401,169,75,702,337,322,170,1003,534,2,4,1.0,0.33333333333333337,1035
Jimmy Robertson,Andrew Higginson,7,1319,1354,0.4522702554497652,0.47813894602839846,316,168,2124,1089,568,345,4089,2258,291,157,876,454,227,125,949,496,3,4,1.0,0.4285714285714286,1035
Ken Doherty,John Higgins,7,1340,1445,0.3596701363363133,0.4347492524329001,1009,627,8377,4637,1127,798,9274,5470,254,135,958,508,351,197,1227,710,0,4,1.0,0.0,1035
Cao Yupeng,Barry Hawkins,7,1276,1486,0.2370756850524749,0.3716838117046337,149,78,1094,559,695,428,5049,2802,179,94,930,488,414,234,1580,897,3,4,1.0,0.4285714285714286,1035
Li Hang,Anthony Hamilton,7,1341,1350,0.48769738857442846,0.4943752372926745,137,67,973,495,706,415,5573,2996,247,135,562,291,179,89,759,395,1,4,1.0,0.19999999999999996,1035
Michael White,Xiao Guodong,7,1414,1419,0.4931644185203322,0.4968750406894684,268,152,1917,1027,276,161,1896,1046,317,178,999,547,261,153,954,527,3,4,1.0,0.4285714285714286,1035
Kurt Maflin,Marco Fu,7,1321,1506,0.2639219135535227,0.3863929221952217,387,228,2591,1407,655,390,4959,2691,238,117,940,505,375,215,1356,772,1,4,1.0,0.19999999999999996,1035
Jamie Jones,Graeme Dott,7,1332,1440,0.355848482046103,0.4329070950345457,355,214,2357,1284,670,394,5313,2843,272,147,906,477,363,211,1140,633,3,4,1.0,0.4285714285714286,1035
Scott Donaldson,David Gilbert,7,1249,1331,0.3894398892710193,0.448928730692658,121,65,790,399,363,202,2805,1481,247,125,780,394,208,103,888,474,4,1,0.0,0.8,1035
Dominic Dale,Dechawat Poomjaeng,7,1428,1323,0.6403298636636867,0.5652507475670999,707,408,5339,2854,163,92,1171,601,338,197,1143,609,322,174,1015,533,4,1,0.0,0.8,1035
Ali Carter,Mike Dunn,7,1517,1315,0.7545108097932872,0.623633628298226,695,417,5051,2777,580,309,4323,2228,120,63,985,557,244,131,697,347,4,3,0.0,0.5714285714285714,1035
Thepchaiya Un-Nooh,Stuart Bingham,7,1342,1505,0.2888475905595549,0.3995117254730336,167,93,1202,635,797,503,5963,3391,269,150,811,426,467,293,1574,913,2,4,1.0,0.33333333333333337,1035
Noppon Saengkham,Mark Allen,7,1269,1545,0.17437349115866052,0.33403307324817977,96,43,672,311,541,345,3669,2057,261,132,502,253,365,212,1309,784,2,4,1.0,0.33333333333333337,1035
Mark Williams,Neil Robertson,7,1447,1565,0.3432225137005333,0.4267802273201651,1072,701,8524,4871,663,433,4976,2816,374,220,1251,712,460,272,1777,1046,4,3,0.0,0.5714285714285714,1035
Liang Wenbo,Shaun Murphy,7,1420,1563,0.3124871992801179,0.4115648798723618,392,230,2681,1472,744,483,5637,3192,306,168,1043,588,463,280,1591,901,4,3,0.0,0.5714285714285714,1035
James Wattana,Joel Walker,7,1196,1248,0.4293045553805718,0.4675456936126813,733,412,6261,3332,117,54,744,361,122,56,662,312,185,94,583,282,1,4,1.0,0.19999999999999996,1035
Anthony Hamilton,Ricky Walden,7,1350,1496,0.30888492066734696,0.40974974806981657,706,415,5573,2996,592,367,4343,2422,179,89,759,395,458,276,1445,808,2,4,1.0,0.33333333333333337,1035
Anthony McGill,Judd Trump,7,1381,1553,0.27850914938679605,0.3941263315682394,288,173,1794,989,567,375,3934,2279,282,152,914,492,490,302,1712,1005,1,4,1.0,0.19999999999999996,1035
Dominic Dale,Mark Selby,7,1428,1610,0.26725111949257796,0.38817263099826294,707,408,5339,2854,781,531,5722,3301,338,197,1143,609,408,248,1835,1113,0,4,1.0,0.0,1035
Joe Perry,Matthew Stevens,7,1443,1313,0.6716853028295744,0.5805423048206596,793,462,5844,3128,792,474,6290,3445,365,206,1356,760,204,105,1117,563,4,3,0.0,0.5714285714285714,1035
Ronnie O'Sullivan,Xiao Guodong,7,1658,1419,0.7919725105475417,0.645084137572727,1027,778,9145,5545,276,161,1896,1046,302,192,905,577,261,153,954,527,4,1,0.0,0.8,1035
Stephen Maguire,Andrew Pagett,7,1491,1127,0.8901903833125965,0.7130001627522816,699,467,5257,2994,228,103,1504,727,390,239,1534,895,160,60,478,209,4,0,0.0,1.0,1035
Ding Junhui,Ben Woollaston,7,1554,1331,0.7762304913665884,0.6358738914270539,549,365,4041,2309,384,220,2532,1359,295,186,1406,843,244,126,986,540,4,3,0.0,0.5714285714285714,1035
John Higgins,Mark King,7,1445,1317,0.6692199309586204,0.5793242521487495,1127,798,9274,5470,737,406,5559,2901,351,197,1227,710,234,119,927,479,4,0,0.0,1.0,1035
Jack Lisowski,Barry Hawkins,7,1304,1486,0.26725111949257796,0.38817263099826294,274,166,1766,964,695,428,5049,2802,239,122,851,438,414,234,1580,897,3,4,1.0,0.4285714285714286,1035
Marco Fu,Graeme Dott,7,1506,1440,0.589422689021118,0.541156668150228,655,390,4959,2691,670,394,5313,2843,375,215,1356,772,363,211,1140,633,4,2,0.0,0.6666666666666666,1035
Andrew Higginson,Scott Donaldson,7,1354,1249,0.6403298636636865,0.5652507475670999,568,345,4089,2258,121,65,790,399,227,125,949,496,247,125,780,394,3,4,1.0,0.4285714285714286,1035
Ali Carter,Mark Allen,7,1517,1545,0.4617811766046101,0.4825071423336102,695,417,5051,2777,541,345,3669,2057,120,63,985,557,365,212,1309,784,4,2,0.0,0.6666666666666666,1035
Michael Holt,Stuart Bingham,7,1343,1505,0.2900080765729087,0.4001116311360017,600,353,4507,2401,797,503,5963,3391,322,170,1003,534,467,293,1574,913,2,4,1.0,0.33333333333333337,1035
Stephen Maguire,Joel Walker,7,1491,1248,0.7957969165005263,0.647370307581549,699,467,5257,2994,117,54,744,361,390,239,1534,895,185,94,583,282,3,4,1.0,0.4285714285714286,1035
Ali Carter,Mark Selby,7,1517,1610,0.37510296628937856,0.4421354272792656,695,417,5051,2777,781,531,5722,3301,120,63,985,557,408,248,1835,1113,1,4,1.0,0.19999999999999996,1035
Joe Perry,Stuart Bingham,7,1443,1505,0.4159079412233711,0.461327394793492,793,462,5844,3128,797,503,5963,3391,365,206,1356,760,467,293,1574,913,4,3,0.0,0.5714285714285714,1035
Ronnie O'Sullivan,Ricky Walden,7,1658,1496,0.7099919234270913,0.5998883688639983,1027,778,9145,5545,592,367,4343,2422,302,192,905,577,458,276,1445,808,4,1,0.0,0.8,1035
Ding Junhui,Scott Donaldson,7,1554,1249,0.8492880506369576,0.6818962645895934,549,365,4041,2309,121,65,790,399,295,186,1406,843,247,125,780,394,4,0,0.0,1.0,1035
Judd Trump,John Higgins,7,1553,1445,0.6441515179538969,0.5670929049654543,567,375,3934,2279,1127,798,9274,5470,490,302,1712,1005,351,197,1227,710,3,4,1.0,0.4285714285714286,1035
Barry Hawkins,Liang Wenbo,7,1486,1420,0.589422689021118,0.541156668150228,695,428,5049,2802,392,230,2681,1472,414,234,1580,897,306,168,1043,588,4,2,0.0,0.6666666666666666,1035
Mark Williams,Marco Fu,7,1447,1506,0.41991680863949377,0.46319171001101966,1072,701,8524,4871,655,390,4959,2691,374,220,1251,712,375,215,1356,772,2,4,1.0,0.33333333333333337,1035
Joe Perry,Mark Selby,9,1443,1610,0.2605669628108724,0.3971151326725338,793,462,5844,3128,781,531,5722,3301,365,206,1356,760,408,248,1835,1113,5,1,0.0,0.8333333333333334,1035
Ronnie O'Sullivan,John Higgins,9,1658,1445,0.7929076344712422,0.6300660082850182,1027,778,9145,5545,1127,798,9274,5470,302,192,905,577,351,197,1227,710,5,1,0.0,0.8333333333333334,1035
Ding Junhui,Joel Walker,9,1554,1248,0.8782310515028146,0.6824383021930648,549,365,4041,2309,117,54,744,361,295,186,1406,843,185,94,583,282,5,4,0.0,0.5555555555555556,1035
Marco Fu,Barry Hawkins,9,1506,1486,0.5307297073093854,0.5124973964842103,655,390,4959,2691,695,428,5049,2802,375,215,1356,772,414,234,1580,897,0,5,1.0,0.0,1035
Ronnie O'Sullivan,Barry Hawkins,11,1658,1486,0.7663020508102693,0.6058736684317606,1027,778,9145,5545,695,428,5049,2802,302,192,905,577,414,234,1580,897,6,2,0.0,0.75,1035
Joe Perry,Ding Junhui,11,1443,1554,0.31917399668375424,0.4310667906304535,793,462,5844,3128,549,365,4041,2309,365,206,1356,760,295,186,1406,843,4,6,1.0,0.4,1035
Ding Junhui,Ronnie O'Sullivan,17,1554,1658,0.2935003502953243,0.4353637081969708,549,365,4041,2309,1027,778,9145,5545,295,186,1406,843,302,192,905,577,3,9,1.0,0.25,1035
Maciej Maciejwski,Krzysztof Wrobel,7,1000,962,0.5517972899579606,0.5237321541265612,0,0,0,0,20,6,116,44,0,0,0,0,0,0,40,10,1,4,1.0,0.19999999999999996,1026
Paweł Rogoza,Adam Stefanow,7,988,1022,0.45362731252530075,0.47876278503372593,1,0,5,1,16,8,80,40,0,0,0,0,19,10,51,28,2,4,1.0,0.33333333333333337,1026
Joe Steele,Anita Maflin,7,966,966,0.5,0.5,39,15,197,83,3,0,13,2,53,19,197,83,4,0,10,2,4,0,0.0,1.0,1026
Wojciech Przylucki,Filipe Cardoso,7,1000,961,0.5531518743848329,0.5243557087682073,0,0,0,0,5,1,21,4,0,0,0,0,13,4,21,4,4,3,0.0,0.5714285714285714,1026
Mateusz Nowak,Wojciech Bojewski,7,1000,984,0.5218633393972989,0.5099986668799655,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,2,0.0,0.6666666666666666,1026
Michal Matuszczyk,Ricky Norris,7,986,1006,0.47267901795721334,0.48750260351578967,1,0,4,0,35,12,193,85,0,0,0,0,22,13,127,60,0,4,1.0,0.0,1026
Marcin Nitschke,Grzegorz Biernadski,7,1000,985,0.5204982038546295,0.5093739015216607,4,1,20,8,8,2,40,15,0,0,0,0,15,10,19,10,4,1,0.0,0.8,1026
Oliver Lines,Brian Cox,7,1230,884,0.8787157914455135,0.7037042379997707,90,51,518,278,94,30,557,218,191,98,464,256,0,0,0,0,4,0,0.0,1.0,1026
Karol Lelek,Rafal Górecki,7,992,1006,0.4808671876446218,0.4912508931197597,1,0,6,2,2,1,9,4,0,0,0,0,0,0,0,0,4,0,0.0,1.0,1026
Sanderson Lam,Mateusz Baranowski,7,1078,987,0.622303251187688,0.5566309599222533,62,28,354,165,1,0,5,1,131,65,324,154,0,0,0,0,4,0,0.0,1.0,1026
Tomasz Marczak,Jarosław Kowalski,7,1000,980,0.5273209820427869,0.5124973964842103,0,0,0,0,5,1,26,9,0,0,0,0,0,0,0,0,0,4,1.0,0.0,1026
Marcin Kolibski,Konrad Sor,7,1000,1000,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.8,1026
Tetyana Volovelska,Christopher Keogan,7,968,1071,0.3622262568213275,0.43597836257374234,2,0,8,0,67,24,375,168,0,0,4,0,121,62,326,149,0,4,1.0,0.0,1026
Nathan Jones,Maciej Michowski,7,974,1000,0.4645031181885513,0.4837557189379275,2,0,10,2,0,0,0,0,10,2,10,2,0,0,0,0,4,2,0.0,0.6666666666666666,1026
Marcin Bek,Rafał Jewtuch,7,1000,987,0.5177671819164107,0.5081242849062608,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1,4,1.0,0.19999999999999996,1026
Maciej Sarapuk,Thomas Goldstein,7,1000,985,0.5204982038546297,0.5093739015216607,0,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,4,1.0,0.0,1026
