player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Mark Williams,Ryan Day,5,1544,1490,0.5629942332606505,0.5336988354329009,1354,893,10252,5896,886,539,6196,3418,531,335,1630,976,434,236,1330,746,3,2,0.0,0.6,2262
Ricky Walden,Mark Williams,5,1362,1544,0.2972109628192382,0.3881726309982629,802,486,5657,3125,1354,893,10252,5896,345,184,1208,650,531,335,1630,976,3,1,0.0,0.75,2262
Ryan Day,Ricky Walden,5,1490,1362,0.6462561425041674,0.5793242521487495,886,539,6196,3418,802,486,5657,3125,434,236,1330,746,345,184,1208,650,2,3,1.0,0.4,2262
Martin Gould,Ricky Walden,5,1478,1362,0.633138416322128,0.5719961329315186,647,393,4391,2416,802,486,5657,3125,391,221,1060,601,345,184,1208,650,2,3,1.0,0.4,2262
Mark Selby,Ricky Walden,5,1589,1362,0.7462076900349668,0.6381861133090057,1047,727,7668,4488,802,486,5657,3125,531,316,1800,1107,345,184,1208,650,1,3,1.0,0.25,2262
Stuart Bingham,Mark Selby,5,1493,1589,0.38909696303965724,0.4402863507328071,1043,664,7626,4349,1047,727,7668,4488,372,218,1576,912,531,316,1800,1107,1,3,1.0,0.25,2262
Mark Selby,Shaun Murphy,5,1589,1536,0.5618379649527969,0.5330766223661046,1047,727,7668,4488,1004,664,7370,4220,531,316,1800,1107,505,295,1451,863,3,0,0.0,1.0,2262
Mark Selby,Ryan Day,5,1589,1490,0.6142658017738556,0.5615610703361955,1047,727,7668,4488,886,539,6196,3418,531,316,1800,1107,434,236,1330,746,3,0,0.0,1.0,2262
Shaun Murphy,Ricky Walden,5,1536,1362,0.6946982930911428,0.6070669880717036,1004,664,7370,4220,802,486,5657,3125,505,295,1451,863,345,184,1208,650,3,0,0.0,1.0,2262
Mark Williams,Shaun Murphy,5,1544,1536,0.5093740625937417,0.5049998333399996,1354,893,10252,5896,1004,664,7370,4220,531,335,1630,976,505,295,1451,863,2,3,1.0,0.4,2262
Martin Gould,Shaun Murphy,5,1478,1536,0.4323866415032619,0.4638133797682053,647,393,4391,2416,1004,664,7370,4220,391,221,1060,601,505,295,1451,863,3,1,0.0,0.75,2262
Martin Gould,Mark Williams,5,1478,1544,0.4231791091997798,0.4588433318497719,647,393,4391,2416,1354,893,10252,5896,391,221,1060,601,531,335,1630,976,3,2,0.0,0.6,2262
Martin Gould,Mark Selby,5,1478,1589,0.3723786733374611,0.4310667906304534,647,393,4391,2416,1047,727,7668,4488,391,221,1060,601,531,316,1800,1107,3,0,0.0,1.0,2262
Stuart Bingham,Martin Gould,5,1493,1478,0.5175719473623501,0.5093739015216607,1043,664,7626,4349,647,393,4391,2416,372,218,1576,912,391,221,1060,601,2,3,1.0,0.4,2262
Stuart Bingham,Ryan Day,5,1493,1490,0.5035155755622188,0.501874991210987,1043,664,7626,4349,886,539,6196,3418,372,218,1576,912,434,236,1330,746,1,3,1.0,0.25,2262
Ryan Day,Martin Gould,5,1490,1478,0.5140593366492736,0.5074994375506203,886,539,6196,3418,647,393,4391,2416,434,236,1330,746,391,221,1060,601,3,1,0.0,0.75,2262
Shaun Murphy,Ryan Day,5,1536,1490,0.5537286100231147,0.5287183569514398,1004,664,7370,4220,886,539,6196,3418,505,295,1451,863,434,236,1330,746,0,3,1.0,0.0,2262
Stuart Bingham,Mark Williams,5,1493,1544,0.4404762826140556,0.4681681105837757,1043,664,7626,4349,1354,893,10252,5896,372,218,1576,912,531,335,1630,976,3,0,0.0,1.0,2262
Ricky Walden,Stuart Bingham,5,1362,1493,0.35049291542525285,0.4188490357106063,802,486,5657,3125,1043,664,7626,4349,345,184,1208,650,372,218,1576,912,2,3,1.0,0.4,2262
Shaun Murphy,Stuart Bingham,5,1536,1493,0.5502454628672198,0.5268491486891143,1004,664,7370,4220,1043,664,7626,4349,505,295,1451,863,372,218,1576,912,1,3,1.0,0.25,2262
Martin Gould,Stuart Bingham,5,1478,1493,0.4824280526376499,0.4906260984783392,647,393,4391,2416,1043,664,7626,4349,391,221,1060,601,372,218,1576,912,3,1,0.0,0.75,2262
Ryan Day,Ricky Walden,5,1490,1362,0.6462561425041674,0.5793242521487495,886,539,6196,3418,802,486,5657,3125,434,236,1330,746,345,184,1208,650,3,2,0.0,0.6,2262
Martin Gould,Ryan Day,5,1478,1490,0.4859406633507264,0.4925005624493797,647,393,4391,2416,886,539,6196,3418,391,221,1060,601,434,236,1330,746,1,3,1.0,0.25,2262
Ricky Walden,Graeme Dott,5,1362,1400,0.4555689973865378,0.4762678458734389,802,486,5657,3125,836,490,6426,3441,345,184,1208,650,332,178,1030,553,3,1,0.0,0.75,2262
Ricky Walden,Michael Holt,5,1362,1371,0.4894544596699453,0.4943752372926745,802,486,5657,3125,804,467,5833,3107,345,184,1208,650,311,166,1242,662,3,2,0.0,0.6,2262
Mark Selby,John Higgins,5,1589,1555,0.5397719120129171,0.5212372149662741,1047,727,7668,4488,1379,974,11060,6548,531,316,1800,1107,508,313,1616,974,3,1,0.0,0.75,2262
Ricky Walden,Mark Selby,5,1362,1589,0.25379230996503344,0.36181388669099446,802,486,5657,3125,1047,727,7668,4488,345,184,1208,650,531,316,1800,1107,0,3,1.0,0.0,2262
Graeme Dott,Mark Selby,5,1400,1589,0.29021991850537043,0.3840246980818742,836,490,6426,3441,1047,727,7668,4488,332,178,1030,553,531,316,1800,1107,1,3,1.0,0.25,2262
Michael Holt,Martin Gould,5,1371,1478,0.3768129886451631,0.433520944032372,804,467,5833,3107,647,393,4391,2416,311,166,1242,662,391,221,1060,601,3,1,0.0,0.75,2262
Michael Holt,Mark Selby,5,1371,1589,0.2621793292705147,0.3670252233195393,804,467,5833,3107,1047,727,7668,4488,311,166,1242,662,531,316,1800,1107,3,1,0.0,0.75,2262
Graeme Dott,Michael Holt,5,1400,1371,0.5339397760225986,0.5181170650431814,836,490,6426,3441,804,467,5833,3107,332,178,1030,553,311,166,1242,662,2,3,1.0,0.4,2262
John Higgins,Ricky Walden,5,1555,1362,0.7137371013098217,0.6183380393302829,1379,974,11060,6548,802,486,5657,3125,508,313,1616,974,345,184,1208,650,3,1,0.0,0.75,2262
Martin Gould,John Higgins,5,1478,1555,0.4105938801240244,0.45202306236320366,647,393,4391,2416,1379,974,11060,6548,391,221,1060,601,508,313,1616,974,1,3,1.0,0.25,2262
Graeme Dott,John Higgins,5,1400,1555,0.32493020668640016,0.4043192693921528,836,490,6426,3441,1379,974,11060,6548,332,178,1030,553,508,313,1616,974,2,3,1.0,0.4,2262
John Higgins,Michael Holt,5,1555,1371,0.7047949951633816,0.6130141761393355,1379,974,11060,6548,804,467,5833,3107,508,313,1616,974,311,166,1242,662,3,2,0.0,0.6,2262
Mark Selby,Martin Gould,5,1589,1478,0.6276213266625389,0.5689332093695466,1047,727,7668,4488,647,393,4391,2416,531,316,1800,1107,391,221,1060,601,1,3,1.0,0.25,2262
Martin Gould,Ricky Walden,5,1478,1362,0.633138416322128,0.5719961329315186,647,393,4391,2416,802,486,5657,3125,391,221,1060,601,345,184,1208,650,3,2,0.0,0.6,2262
Martin Gould,Graeme Dott,5,1478,1400,0.5905455113158473,0.5485961085831343,647,393,4391,2416,836,490,6426,3441,391,221,1060,601,332,178,1030,553,0,3,1.0,0.0,2262
Stuart Bingham,Michael Holt,5,1493,1371,0.6397196107539715,0.5756643510425494,1043,664,7626,4349,804,467,5833,3107,372,218,1576,912,311,166,1242,662,3,0,0.0,1.0,2262
Stuart Bingham,Mark Selby,5,1493,1589,0.3890969630396571,0.440286350732807,1043,664,7626,4349,1047,727,7668,4488,372,218,1576,912,531,316,1800,1107,3,0,0.0,1.0,2262
Stuart Bingham,Graeme Dott,5,1493,1400,0.6075312239459781,0.5578645727207344,1043,664,7626,4349,836,490,6426,3441,372,218,1576,912,332,178,1030,553,3,0,0.0,1.0,2262
Ricky Walden,Stuart Bingham,5,1362,1493,0.35049291542525285,0.4188490357106063,802,486,5657,3125,1043,664,7626,4349,345,184,1208,650,372,218,1576,912,2,3,1.0,0.4,2262
Stuart Bingham,Martin Gould,5,1493,1478,0.5175719473623499,0.5093739015216607,1043,664,7626,4349,647,393,4391,2416,372,218,1576,912,391,221,1060,601,3,0,0.0,1.0,2262
John Higgins,Stuart Bingham,5,1555,1493,0.572222465746522,0.5386726052065081,1379,974,11060,6548,1043,664,7626,4349,508,313,1616,974,372,218,1576,912,2,3,1.0,0.4,2262
Mark Selby,Stuart Bingham,5,1589,1493,0.6109030369603428,0.5597136492671929,1047,727,7668,4488,1043,664,7626,4349,531,316,1800,1107,372,218,1576,912,3,2,0.0,0.6,2262
John Higgins,Michael Holt,5,1555,1371,0.7047949951633816,0.6130141761393355,1379,974,11060,6548,804,467,5833,3107,508,313,1616,974,311,166,1242,662,3,2,0.0,0.6,2262
John Higgins,Mark Selby,5,1555,1589,0.4602280879870827,0.4787627850337259,1379,974,11060,6548,1047,727,7668,4488,508,313,1616,974,531,316,1800,1107,3,0,0.0,1.0,2262
Judd Trump,Anthony McGill,5,1582,1400,0.7027890371807617,0.6118273690017371,863,586,5854,3465,464,289,3012,1668,495,311,1683,1038,395,214,1176,657,3,1,0.0,0.75,2262
Barry Hawkins,Judd Trump,5,1577,1582,0.49414085387289564,0.4968750406894684,897,554,6445,3583,863,586,5854,3465,407,233,1284,723,495,311,1683,1038,2,3,1.0,0.4,2262
Mark Davis,Judd Trump,5,1430,1582,0.328080317937705,0.40612689706585725,1054,635,7469,4086,863,586,5854,3465,297,162,1242,698,495,311,1683,1038,1,3,1.0,0.25,2262
Judd Trump,Ryan Day,5,1582,1490,0.6064053199065478,0.5572478545985555,863,586,5854,3465,886,539,6196,3418,495,311,1683,1038,434,236,1330,746,3,1,0.0,0.75,2262
Judd Trump,David Gilbert,5,1582,1400,0.7027890371807617,0.6118273690017371,863,586,5854,3465,560,320,4064,2179,495,311,1683,1038,382,208,1214,673,3,0,0.0,1.0,2262
Barry Hawkins,Anthony McGill,5,1577,1400,0.6977447588697663,0.6088545692109504,897,554,6445,3583,464,289,3012,1668,407,233,1284,723,395,214,1176,657,1,3,1.0,0.25,2262
Anthony McGill,John Higgins,5,1400,1555,0.32493020668640016,0.4043192693921528,464,289,3012,1668,1379,974,11060,6548,395,214,1176,657,508,313,1616,974,2,3,1.0,0.4,2262
David Gilbert,John Higgins,5,1400,1555,0.32493020668640016,0.4043192693921528,560,320,4064,2179,1379,974,11060,6548,382,208,1214,673,508,313,1616,974,0,3,1.0,0.0,2262
John Higgins,Judd Trump,5,1555,1582,0.4683953746377971,0.4831314043086152,1379,974,11060,6548,863,586,5854,3465,508,313,1616,974,495,311,1683,1038,3,1,0.0,0.75,2262
David Gilbert,Barry Hawkins,5,1400,1577,0.30225524113023383,0.3911454307890496,560,320,4064,2179,897,554,6445,3583,382,208,1214,673,407,233,1284,723,1,3,1.0,0.25,2262
John Higgins,Barry Hawkins,5,1555,1577,0.4742382323354173,0.486253465097645,1379,974,11060,6548,897,554,6445,3583,508,313,1616,974,407,233,1284,723,1,3,1.0,0.25,2262
Barry Hawkins,Ryan Day,5,1577,1490,0.6007614835262755,0.5541616527636486,897,554,6445,3583,886,539,6196,3418,407,233,1284,723,434,236,1330,746,3,2,0.0,0.6,2262
Barry Hawkins,Mark Davis,5,1577,1430,0.666639963065059,0.5908547524545943,897,554,6445,3583,1054,635,7469,4086,407,233,1284,723,297,162,1242,698,3,1,0.0,0.75,2262
David Gilbert,Anthony McGill,5,1400,1400,0.5,0.5,560,320,4064,2179,464,289,3012,1668,382,208,1214,673,395,214,1176,657,3,0,0.0,1.0,2262
Mark Davis,Ryan Day,5,1430,1490,0.43008079399758015,0.4625701546562504,1054,635,7469,4086,886,539,6196,3418,297,162,1242,698,434,236,1330,746,1,3,1.0,0.25,2262
David Gilbert,Ryan Day,5,1400,1490,0.3958493803112608,0.4439861094553801,560,320,4064,2179,886,539,6196,3418,382,208,1214,673,434,236,1330,746,2,3,1.0,0.4,2262
Ryan Day,Anthony McGill,5,1490,1400,0.6041506196887392,0.5560138905446199,886,539,6196,3418,464,289,3012,1668,434,236,1330,746,395,214,1176,657,3,1,0.0,0.75,2262
Ryan Day,John Higgins,5,1490,1555,0.424327677877833,0.4594641607262107,886,539,6196,3418,1379,974,11060,6548,434,236,1330,746,508,313,1616,974,3,2,0.0,0.6,2262
John Higgins,Mark Davis,5,1555,1430,0.6429935752689468,0.5774953651858117,1379,974,11060,6548,1054,635,7469,4086,508,313,1616,974,297,162,1242,698,2,3,1.0,0.4,2262
David Gilbert,Mark Davis,5,1400,1430,0.46489311903927255,0.48125878412146483,560,320,4064,2179,1054,635,7469,4086,382,208,1214,673,297,162,1242,698,1,3,1.0,0.25,2262
Anthony McGill,Mark Davis,5,1400,1430,0.46489311903927255,0.48125878412146483,464,289,3012,1668,1054,635,7469,4086,395,214,1176,657,297,162,1242,698,0,3,1.0,0.0,2262
John Higgins,Judd Trump,5,1555,1582,0.4683953746377971,0.4831314043086152,1379,974,11060,6548,863,586,5854,3465,508,313,1616,974,495,311,1683,1038,3,2,0.0,0.6,2262
Ryan Day,Barry Hawkins,5,1490,1577,0.3992385164737246,0.4458383472363514,886,539,6196,3418,897,554,6445,3583,434,236,1330,746,407,233,1284,723,3,2,0.0,0.6,2262
Ryan Day,John Higgins,5,1490,1555,0.4243276778778329,0.45946416072621066,886,539,6196,3418,1379,974,11060,6548,434,236,1330,746,508,313,1616,974,0,3,1.0,0.0,2262
Barry Hawkins,Zhou Yuelong,7,1605,1394,0.7639640378992283,0.6288998381516232,919,569,6534,3635,167,94,1143,607,496,285,1373,775,305,169,849,459,3,4,1.0,0.4285714285714286,2758
Anthony McGill,Zhang Yong,7,1425,1199,0.7792359029381559,0.6376086526219251,483,298,3089,1707,91,37,559,238,472,253,1253,696,223,102,466,200,2,4,1.0,0.33333333333333337,2758
Ashley Hugill,Zhao Xintong,7,1204,1424,0.22679952149986327,0.36586440898919925,103,51,569,276,132,69,876,470,165,77,496,247,215,112,563,302,1,4,1.0,0.19999999999999996,2758
Harvey Chandler,Ben Woollaston,7,1011,1403,0.093632228465383,0.27289178365887046,12,6,64,29,576,330,3731,1995,27,17,44,23,380,208,1162,617,1,4,1.0,0.19999999999999996,2758
Kyren Wilson,Oliver Lines,7,1445,1213,0.7851724867885262,0.6410674063348171,431,261,2800,1536,184,92,1170,588,476,255,1313,730,203,91,643,305,4,2,0.0,0.6666666666666666,2758
Liam Highfield,Robbie Williams,7,1382,1332,0.5680051367615364,0.5312093733737563,334,179,2274,1198,349,189,2272,1164,214,110,642,333,233,117,719,365,2,4,1.0,0.33333333333333337,2758
Allan Taylor,Michael White,7,1251,1373,0.338222808808765,0.4243356489574506,288,136,1723,844,474,273,3178,1688,232,111,528,226,401,211,1223,643,2,4,1.0,0.33333333333333337,2758
Jordan Brown,Lee Walker,7,1120,1306,0.26281719414747284,0.3858003572231049,91,47,580,290,452,246,3500,1799,40,15,140,62,228,108,623,295,2,4,1.0,0.33333333333333337,2758
Hamza Akbar,Soheil Vahedi,7,1054,1065,0.48496472766542076,0.49312543323546576,34,5,232,78,22,5,150,59,85,27,232,78,115,46,150,59,2,4,1.0,0.33333333333333337,2758
Jimmy White,Judd Trump,7,1249,1637,0.09582213599300238,0.2748805022101769,1424,794,12165,6387,878,599,5916,3507,197,87,480,213,557,353,1745,1080,0,4,1.0,0.0,2758
Joe Swail,Andrew Higginson,7,1226,1362,0.3209665344283103,0.4158094770645927,835,447,6496,3372,701,417,4939,2707,229,107,702,341,236,123,773,411,4,2,0.0,0.6666666666666666,2758
Li Yuan,Matthew Stevens,7,1130,1317,0.2617149950302865,0.38520813050778047,45,22,256,120,924,538,7144,3885,117,52,151,71,208,99,751,389,2,4,1.0,0.33333333333333337,2758
Elliot Slessor,Thepchaiya Un-Nooh,7,1279,1365,0.3842066871290606,0.4464560968488817,156,70,951,445,307,176,2212,1171,229,113,533,259,296,154,983,523,4,1,0.0,0.8,2758
Luke Simmonds,Dechawat Poomjaeng,7,1203,1243,0.4454942008640322,0.47502081252106,114,62,780,404,237,124,1714,867,37,22,128,64,51,19,501,246,4,0,0.0,1.0,2758
Yuan Sijun,Xiao Guodong,7,1183,1432,0.1985505666258102,0.3492130792031651,51,17,342,144,418,246,2790,1545,106,44,271,125,309,180,829,464,4,0,0.0,1.0,2758
Jimmy Robertson,Lukas Kleckers,7,1347,1155,0.7437579445222342,0.617747874769249,456,250,3080,1603,60,25,363,166,316,165,918,495,117,50,304,138,4,2,0.0,0.6666666666666666,2758
Peter Lines,Neil Robertson,7,1284,1555,0.1786946004606249,0.3368195049006435,764,411,5545,2874,890,583,6474,3705,212,103,653,322,516,310,1311,791,1,4,1.0,0.19999999999999996,2758
James Wattana,Joe Perry,7,1194,1442,0.1994856267005949,0.3497814514261729,801,434,6743,3530,1021,604,7327,3963,143,57,453,186,391,214,1334,749,0,4,1.0,0.0,2758
Tian Pengfei,Stuart Bingham,7,1348,1533,0.2639219135535225,0.3863929221952217,368,207,2447,1306,1063,675,7706,4394,258,136,724,384,452,263,1656,957,4,0,0.0,1.0,2758
Chris Wakelin,Martin O'Donnell,7,1307,1285,0.5300478260158453,0.513746534902355,168,85,1129,567,298,144,1867,937,237,120,701,350,266,136,632,322,1,4,1.0,0.19999999999999996,2758
Lu Ning,Duane Jones,7,1148,1166,0.4754072254019545,0.4887518980531451,72,25,492,215,158,80,929,478,27,17,211,90,162,63,422,182,4,3,0.0,0.5714285714285714,2758
Shaun Murphy,Akani Songsermsawad,7,1491,1329,0.7099919234270913,0.5998883688639983,1024,672,7449,4255,75,38,562,285,584,330,1530,898,269,138,523,268,4,1,0.0,0.8,2758
Ross Muir,Alexander Ursenbacher,7,1235,1281,0.4373854305872086,0.4712816430485603,148,56,985,440,99,44,622,289,194,86,570,255,192,94,365,187,4,1,0.0,0.8,2758
Fergal O'Brien,Robert Milkins,7,1350,1349,0.5013671846516985,0.5006249996744794,868,495,6534,3442,834,500,6050,3284,263,126,928,477,333,176,1128,594,0,4,1.0,0.0,2758
John Astley,Alan McManus,7,1323,1339,0.4781366606027011,0.49000133312003447,190,91,1191,566,921,546,7696,4088,240,121,472,232,232,122,854,460,3,4,1.0,0.4285714285714286,2758
Adam Stefanow,Jack Lisowski,7,1120,1389,0.1804429523596509,0.33793727519360117,62,28,344,164,399,237,2602,1409,94,43,248,115,325,176,802,422,3,4,1.0,0.4285714285714286,2758
David Lilley,Tom Ford,7,1203,1416,0.2339645522127666,0.3699339917149817,70,39,429,234,589,337,4189,2239,47,26,153,85,330,182,926,506,4,3,0.0,0.5714285714285714,2758
Mark King,Mei Xiwen,7,1406,1274,0.6741427448520734,0.5817593768418363,922,519,6768,3567,90,43,591,291,388,212,1115,619,177,82,335,170,4,2,0.0,0.6666666666666666,2758
Niu Zhuang,Ding Junhui,7,1074,1507,0.07338984664974035,0.25303320648031014,43,15,259,101,708,474,5425,3100,108,41,158,63,369,207,1262,717,0,4,1.0,0.0,2758
Ricky Walden,Mark Joyce,7,1381,1396,0.4795017961453705,0.49062609847833927,815,492,5714,3152,453,242,3270,1674,402,211,1265,677,334,179,806,428,2,4,1.0,0.33333333333333337,2758
Jak Jones,Sanderson Lam,7,1171,1194,0.4685893056508032,0.4856289593029398,166,65,1060,464,140,57,851,384,149,58,308,128,199,90,475,208,4,1,0.0,0.8,2758
Simon Lichtenberg,Zhang Jiankang,7,1051,995,0.5760654606907909,0.5349429451582145,20,9,104,56,5,1,34,12,38,20,98,54,18,5,34,12,1,4,1.0,0.19999999999999996,2758
Kishan Hirani,Robin Hull,7,1132,1300,0.2830802923189606,0.39651675013527365,132,64,709,345,522,310,3947,2156,47,29,221,118,188,87,591,301,2,4,1.0,0.33333333333333337,2758
Michael Holt,Sam Craigie,7,1384,1279,0.6403298636636867,0.5652507475670999,811,470,5864,3122,148,74,893,456,342,181,1273,677,174,77,449,230,4,2,0.0,0.6666666666666666,2758
Adam Duffy,John Higgins,7,1229,1583,0.11607808504719297,0.2921427285755186,327,164,2080,1056,1395,985,11129,6589,146,53,674,341,577,354,1685,1015,3,4,1.0,0.4285714285714286,2758
Fan Zhengyi,Lyu Haotian,7,988,1236,0.1994856267005949,0.3497814514261729,9,1,57,19,104,43,716,325,19,4,39,13,170,82,289,141,2,4,1.0,0.33333333333333337,2758
Anthony Hamilton,Kurt Maflin,7,1424,1343,0.6092484254460553,0.5504527113395278,827,481,6365,3401,517,298,3470,1872,259,129,729,369,267,141,832,439,4,1,0.0,0.8,2758
Chris Totten,Gerard Greene,7,998,1262,0.1848635658405572,0.34073961154861454,25,5,151,50,694,374,5168,2696,100,29,140,47,176,82,504,247,1,4,1.0,0.19999999999999996,2758
Craig MacGillivray,David Gilbert,7,1058,1409,0.11801030518984545,0.29369610806359303,256,129,1880,929,574,327,4120,2206,0,0,48,19,438,235,1270,700,2,4,1.0,0.33333333333333337,2758
Michael Georgiou,Sean O'Sullivan,7,1256,1179,0.6039885915613215,0.5479769376367963,206,95,1250,608,197,82,1237,569,183,83,614,294,187,75,552,253,4,3,0.0,0.5714285714285714,2758
Marco Fu,Chen Zifan,7,1487,1226,0.8124499949726253,0.6575736106164225,862,514,6437,3507,63,33,369,181,410,220,1347,751,157,83,245,122,4,3,0.0,0.5714285714285714,2758
Chen Feilong,Fraser Patrick,7,1100,1194,0.3738083166216822,0.4415188875618386,27,11,157,73,197,81,1292,591,16,8,34,18,93,44,379,163,4,3,0.0,0.5714285714285714,2758
Joe O'Connor,Mike Dunn,7,1094,1261,0.28422903752276774,0.39711513267253384,87,41,521,247,698,371,5122,2637,64,32,305,143,236,119,761,390,2,4,1.0,0.33333333333333337,2758
Xu Si,Graeme Dott,7,1128,1388,0.18845115723753425,0.34298953732650117,38,15,256,107,842,491,6450,3450,142,60,212,92,356,187,1054,562,1,4,1.0,0.19999999999999996,2758
Rory McLeod,Scott Donaldson,7,1286,1318,0.4563431395453439,0.48001065984441815,563,306,4206,2177,213,103,1422,694,278,131,739,358,200,97,593,278,2,4,1.0,0.33333333333333337,2758
Ryan Day,Rhys Clark,7,1512,1223,0.8365285845595485,0.6731572963701318,938,567,6413,3529,120,51,746,342,651,347,1547,857,152,64,470,205,4,3,0.0,0.5714285714285714,2758
Paul Davison,Li Hang,7,1219,1378,0.2935034213233491,0.4019131396677965,664,347,4641,2357,251,131,1809,939,202,96,550,249,325,176,807,430,4,3,0.0,0.5714285714285714,2758
Jamie Clarke,Mark Davis,7,1247,1497,0.1976183221965223,0.3486451353339458,148,78,867,457,1080,651,7581,4148,98,51,401,210,409,224,1354,760,3,4,1.0,0.4285714285714286,2758
Dominic Dale,Noppon Saengkham,7,1336,1320,0.5218633393972989,0.5099986668799655,909,521,6477,3455,203,92,1469,693,234,121,1011,536,310,158,768,367,4,3,0.0,0.5714285714285714,2758
Billy Joe Castle,Stephen Maguire,7,1128,1468,0.1253018688857915,0.299432857526027,39,20,227,111,917,608,6716,3830,143,64,184,87,456,271,1296,736,4,1,0.0,0.8,2758
Ashley Carty,Craig Steadman,7,1263,1235,0.5382188233953898,0.5174928576663897,121,65,698,366,423,227,2789,1454,79,48,313,174,180,77,602,280,4,2,0.0,0.6666666666666666,2758
Ali Carter,Luo Honghao,7,1482,1045,0.9283792405009168,0.7488521955201534,894,541,6319,3489,21,10,117,55,342,189,1175,663,19,4,42,14,4,0,0.0,1.0,2758
Stuart Carrington,Gary Wilson,7,1416,1361,0.5747243219334544,0.5343209436693046,313,171,2021,1071,389,225,2525,1370,252,140,749,396,286,150,765,401,4,3,0.0,0.5714285714285714,2758
James Cahill,Thor Chuan Leong,7,1173,1154,0.5259570402770714,0.5118727677562528,141,49,903,382,77,22,510,204,87,40,379,155,153,63,482,201,4,2,0.0,0.6666666666666666,2758
Matthew Selt,Ian Burns,7,1368,1259,0.6454220086166965,0.5677065480733601,547,298,3718,1947,316,162,1998,1013,286,143,1139,609,185,79,600,277,3,4,1.0,0.4285714285714286,2758
Alfie Burden,Peter Ebdon,7,1296,1340,0.440085429269587,0.4725276956554063,657,353,4753,2441,1061,607,8341,4473,222,103,664,323,291,151,996,529,4,2,0.0,0.6666666666666666,2758
Hammad Miah,Luca Brecel,7,1191,1459,0.1813213925427838,0.33849684079704756,130,48,866,378,320,185,2220,1196,181,77,564,260,397,231,1089,620,0,4,1.0,0.0,2758
Nigel Bond,Andy Lee,7,1242,1083,0.7064965786766507,0.5980868603322034,851,465,6718,3522,102,49,609,297,176,77,539,241,0,0,16,9,4,2,0.0,0.6666666666666666,2758
Basem Eltahhan,Yan Bingtao,7,998,1490,0.05064280602863158,0.22618142573054623,9,2,58,17,114,70,796,448,23,5,58,17,370,218,658,372,0,4,1.0,0.0,2758
Rod Lawler,Sam Baird,7,1236,1283,0.4360365854867152,0.4706587499542144,801,431,6101,3154,323,167,2239,1149,150,59,656,304,192,90,707,356,3,4,1.0,0.4285714285714286,2758
Zhang Anda,Ken Doherty,7,1287,1328,0.4441409523418926,0.4743974116753822,295,146,2056,1025,1117,680,9094,4990,196,91,722,361,224,117,688,340,4,0,0.0,1.0,2758
Mark Allen,Liang Wenbo,7,1460,1404,0.5760654606907909,0.5349429451582145,718,462,4951,2785,587,353,4071,2244,449,253,1233,703,338,177,1323,736,4,2,0.0,0.6666666666666666,2758
Zhou Yuelong,Lyu Haotian,7,1394,1236,0.7053268662779104,0.5974857658270161,167,94,1143,607,104,43,716,325,305,169,849,459,170,82,289,141,4,2,0.0,0.6666666666666666,2758
James Cahill,Zhang Yong,7,1173,1199,0.4645031181885513,0.48375571893792757,141,49,903,382,91,37,559,238,87,40,379,155,223,102,466,200,2,4,1.0,0.33333333333333337,2758
Dominic Dale,Zhao Xintong,7,1336,1424,0.38159841566069763,0.44522076489278517,909,521,6477,3455,132,69,876,470,234,121,1011,536,215,112,563,302,3,4,1.0,0.4285714285714286,2758
Kyren Wilson,Paul Davison,7,1445,1219,0.7792359029381558,0.637608652621925,431,261,2800,1536,664,347,4641,2357,476,255,1313,730,202,96,550,249,4,0,0.0,1.0,2758
Daniel Wells,David Gilbert,7,1285,1409,0.3357342215120212,0.4231147388679536,341,167,2282,1126,574,327,4120,2206,232,111,655,324,438,235,1270,700,4,1,0.0,0.8,2758
Ben Woollaston,Judd Trump,7,1403,1637,0.21287075857903015,0.3577829070425623,576,330,3731,1995,878,599,5916,3507,380,208,1162,617,557,353,1745,1080,0,4,1.0,0.0,2758
Matthew Stevens,Elliot Slessor,7,1317,1279,0.5517972899579606,0.523732154126561,924,538,7144,3885,156,70,951,445,208,99,751,389,229,113,533,259,4,1,0.0,0.8,2758
Yuan Sijun,Luke Simmonds,7,1183,1203,0.4726790179572131,0.4875026035157896,51,17,342,144,114,62,780,404,106,44,271,125,37,22,128,64,4,3,0.0,0.5714285714285714,2758
Jimmy Robertson,Jack Lisowski,7,1347,1389,0.4427883965747708,0.4737740906279313,456,250,3080,1603,399,237,2602,1409,316,165,918,495,325,176,802,422,4,1,0.0,0.8,2758
Joe Perry,Robbie Williams,7,1442,1332,0.6466907800352545,0.5683199834782481,1021,604,7327,3963,349,189,2272,1164,391,214,1334,749,233,117,719,365,4,2,0.0,0.6666666666666666,2758
Tian Pengfei,Robin Hull,7,1348,1300,0.5653114683109788,0.5299640517645717,368,207,2447,1306,522,310,3947,2156,258,136,724,384,188,87,591,301,4,0,0.0,1.0,2758
