player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Yu Delu,Alfie Burden,7,1290,1258,0.5436568604546559,0.5199893401555817,218,113,1517,774,597,322,4349,2244,93,42,524,260,40,14,471,233,1,4,1.0,0.19999999999999996,2215
Daniel Womersley,Mark Allen,7,1001,1482,0.054365982507248,0.23103077898706126,2,0,15,5,624,401,4273,2395,15,5,15,5,180,96,969,550,0,4,1.0,0.0,2215
Andrew Higginson,Judd Trump,7,1349,1571,0.22477678509532462,0.3647051506771929,630,377,4494,2471,736,492,4995,2927,69,36,632,338,187,113,1551,950,0,4,1.0,0.0,2215
Mark Selby,Barry Hawkins,7,1673,1514,0.7064965786766507,0.5980868603322034,898,615,6557,3819,791,489,5674,3152,181,122,1243,766,139,88,1039,584,4,0,0.0,1.0,2215
Neil Robertson,Rhys Clark,7,1527,1170,0.8858301874086159,0.7094058152553435,770,501,5691,3239,78,37,464,219,102,56,1175,695,62,25,287,130,4,1,0.0,0.8,2215
Mark Allen,Ronnie O'Sullivan,7,1482,1622,0.3161086425517423,0.41338242108266987,624,401,4273,2395,1096,832,9654,5878,180,96,969,550,211,132,811,525,2,4,1.0,0.33333333333333337,2215
Scott Donaldson,Anthony McGill,7,1241,1365,0.33573422151202137,0.4231147388679537,163,82,1059,516,358,214,2323,1273,69,33,516,242,93,43,811,436,3,4,1.0,0.4285714285714286,2215
Tom Ford,John Higgins,7,1349,1612,0.1857562082105626,0.3413014252643556,509,291,3657,1947,1271,901,10254,6066,75,36,662,352,272,173,1331,793,3,4,1.0,0.4285714285714286,2215
Mark Davis,Liang Wenbo,7,1468,1482,0.4808671876446218,0.4912508931197597,947,571,6825,3726,492,299,3406,1884,80,43,1094,612,168,97,1031,580,4,3,0.0,0.5714285714285714,2215
Alfie Burden,Ricky Walden,7,1258,1465,0.2402108625923636,0.3734370028762817,597,322,4349,2244,682,422,4898,2734,40,14,471,233,144,83,1013,588,4,3,0.0,0.5714285714285714,2215
John Higgins,Judd Trump,7,1612,1571,0.5558590476581073,0.5256025883246178,1271,901,10254,6066,736,492,4995,2927,272,173,1331,793,187,113,1551,950,0,4,1.0,0.0,2215
Alfie Burden,Mark Selby,7,1258,1673,0.08179367533028725,0.26163265856198126,597,322,4349,2244,898,615,6557,3819,40,14,471,233,181,122,1243,766,0,4,1.0,0.0,2215
Neil Robertson,Anthony McGill,7,1527,1365,0.7099919234270913,0.5998883688639983,770,501,5691,3239,358,214,2323,1273,102,56,1175,695,93,43,811,436,4,2,0.0,0.6666666666666666,2215
Mark Davis,Ronnie O'Sullivan,7,1468,1622,0.2993747145090637,0.404921526133866,947,571,6825,3726,1096,832,9654,5878,80,43,1094,612,211,132,811,525,1,4,1.0,0.19999999999999996,2215
Mark Selby,Judd Trump,11,1673,1571,0.6671313753074831,0.5634067862621936,898,615,6557,3819,736,492,4995,2927,181,122,1243,766,187,113,1551,950,2,6,1.0,0.25,2215
Ronnie O'Sullivan,Neil Robertson,11,1622,1527,0.6563156776858904,0.559097471902393,1096,832,9654,5878,770,501,5691,3239,211,132,811,525,102,56,1175,695,6,0,0.0,1.0,2215
Ronnie O'Sullivan,Judd Trump,17,1622,1571,0.6051309562452734,0.5318318894162243,1096,832,9654,5878,736,492,4995,2927,211,132,811,525,187,113,1551,950,8,9,1.0,0.47058823529411764,2215
Chen Zhe,Michael Wild,9,1186,1195,0.486160145931331,0.4943752372926745,167,82,1023,507,283,156,1717,926,46,17,249,115,59,25,115,48,5,2,0.0,0.7142857142857143,2196
Fraser Patrick,Zhang Yong,9,1228,1062,0.7381925501749662,0.6022861768886306,172,73,1125,521,40,14,234,95,63,31,419,187,39,11,176,70,2,5,1.0,0.2857142857142857,2196
Sanderson Lam,Mei Xiwen,9,1154,1222,0.3966551741416372,0.457602059225649,98,44,572,266,54,26,354,172,53,24,349,166,79,40,129,66,2,5,1.0,0.2857142857142857,2196
Zhao Xintong,Liam Highfield,9,1355,1387,0.450912164725041,0.4800106598444182,80,44,518,287,282,154,1903,1007,69,34,343,188,77,41,520,282,5,1,0.0,0.8333333333333334,2196
Daniel Wells,Jimmy White,9,1279,1216,0.5959077229449327,0.5392938058983595,290,143,1945,967,1376,773,11871,6255,95,48,520,260,55,25,445,204,5,2,0.0,0.7142857142857143,2196
James Wattana,Sydney Wilson,9,1144,1128,0.5245929792443278,0.5099986668799655,764,422,6473,3413,154,58,901,403,71,31,334,137,42,12,390,167,5,1,0.0,0.8333333333333334,2196
Lee Walker,Peter Lines,9,1231,1214,0.5261277964586326,0.5106234010049637,402,225,3147,1632,701,379,5158,2674,63,26,376,179,66,28,484,219,5,4,0.0,0.5555555555555556,2196
Chris Wakelin,Josh Boileau,9,1300,1133,0.7394330371891276,0.6028848673274662,116,61,763,387,56,30,298,154,97,48,551,278,51,22,200,106,5,2,0.0,0.7142857142857143,2196
Allan Taylor,Hatem Yassen,9,1147,989,0.7281552136873749,0.5974857658270161,237,113,1388,692,3,0,20,4,46,14,367,148,0,0,20,4,5,3,0.0,0.625,2196
Craig Steadman,Cao Yupeng,9,1252,1190,0.5944158213362583,0.538672605206508,370,205,2454,1296,184,90,1332,665,52,20,595,301,38,10,417,200,5,1,0.0,0.8333333333333334,2196
Akani Songsermsawad,Alex Borg,9,1126,1166,0.4387318882192537,0.47502081252106,21,8,143,65,331,143,2397,1101,75,36,104,48,50,18,337,149,5,4,0.0,0.5555555555555556,2196
Fang Xiongman,Eden Sharav,9,1089,1169,0.3789715319699307,0.45016600268752205,34,14,191,86,92,49,536,265,37,11,131,58,52,20,395,191,0,5,1.0,0.0,2196
Darryl Hill,Ian Preece,9,1014,1178,0.26429794182847033,0.3989121211516302,45,14,293,118,176,98,1302,673,36,8,197,73,37,14,37,14,1,5,1.0,0.16666666666666663,2196
Boonyarit Keattikun,Sean O'Sullivan,9,1094,1265,0.2556369826454129,0.39472346622515553,20,6,152,65,153,68,956,456,39,11,152,65,58,27,483,249,3,5,1.0,0.375,2196
Martin O'Donnell,Itaro Santos,9,1209,919,0.8657415704315571,0.6737070994545215,236,111,1424,706,75,22,427,166,28,10,391,203,22,4,43,9,5,0,0.0,1.0,2196
Ross Muir,Jason Weston,9,1155,1107,0.5733876953909138,0.5299640517645717,102,38,672,296,293,160,2257,1182,66,29,455,195,34,6,170,69,5,2,0.0,0.7142857142857143,2196
Hammad Miah,Kurt Dunham,9,1167,961,0.7852370226068368,0.6259778577666038,88,34,558,241,7,1,38,8,57,23,383,163,38,8,38,8,5,3,0.0,0.625,2196
Kritsanut Lertsattayathorn,Anthony Hamilton,9,1155,1351,0.2260171081842069,0.3798935676569099,18,8,134,66,762,445,5931,3176,61,27,134,66,143,81,537,269,5,4,0.0,0.5555555555555556,2196
Duane Jones,David John,9,1240,1086,0.7230620724576832,0.595078473866134,118,67,666,371,70,33,473,229,58,24,251,130,38,10,76,29,5,3,0.0,0.625,2196
Sam Craigie,Andy Hicks,9,1304,1209,0.6427600375415892,0.559097471902393,105,55,626,331,568,305,4665,2414,58,26,182,105,18,2,94,42,3,5,1.0,0.375,2196
Michael Georgiou,Mitchell Mann,9,1259,1228,0.5475616243336275,0.519365308229932,149,68,907,439,184,86,1126,551,72,34,442,217,71,34,363,164,5,0,0.0,1.0,2196
Wang Yuchen,Adam Duffy,9,1067,1294,0.19227030755303376,0.36181388669099446,34,11,217,87,275,141,1751,899,54,24,122,51,50,20,534,281,1,5,1.0,0.16666666666666663,2196
John Astley,Scott Donaldson,9,1179,1282,0.34584045788573925,0.43597836257374234,135,60,838,380,167,85,1084,531,68,28,280,107,94,48,541,257,4,5,1.0,0.4444444444444444,2196
Paul Davison,Adam Stefanow,9,1224,1007,0.7972134349638327,0.6323937895695628,614,326,4325,2216,28,11,147,63,47,16,466,229,31,10,86,33,5,4,0.0,0.5555555555555556,2196
Marc Davis,Jamie Cope,9,1087,1246,0.2705791923598184,0.4019131396677966,102,44,542,252,523,281,3542,1804,5,1,153,80,43,13,527,263,1,5,1.0,0.16666666666666663,2196
Rhys Clark,Elliot Slessor,9,1197,1182,0.5230577783295167,0.5093739015216607,82,40,486,232,107,45,644,295,84,38,309,143,56,23,382,172,5,2,0.0,0.7142857142857143,2196
Thor Chuan Leong,Christopher Keogan,9,1058,1110,0.4205789414745675,0.4675456936126812,37,9,235,87,101,40,559,258,37,9,235,87,38,10,305,152,5,3,0.0,0.625,2196
Yan Bingtao,Noppon Saengkham,9,1339,1204,0.6982190316058211,0.5835831155172753,52,29,353,191,139,58,982,446,124,73,314,168,61,27,571,267,5,0,0.0,1.0,2196
Jamie Barrett,James Cahill,9,1080,1116,0.4448151798612735,0.4775151752081999,41,17,234,112,111,36,715,296,29,9,87,38,49,18,408,174,5,3,0.0,0.625,2196
Zhang Anda,Aditya Mehta,9,1305,1295,0.5153768549440177,0.5062496744995104,243,119,1679,834,251,125,1728,861,84,43,548,277,71,34,508,257,5,0,0.0,1.0,2196
Brandon Sargeant,Gareth Allen,9,1009,1166,0.27311346845733886,0.40311562174023297,41,16,233,104,140,67,788,386,24,6,191,88,45,14,343,167,2,5,1.0,0.2857142857142857,2196
Zak Surety,Hamza Akbar,9,1169,982,0.7635607177077729,0.6147918694922194,99,44,588,276,9,0,59,15,34,16,291,126,30,6,59,15,4,5,1.0,0.4444444444444444,2196
Gary Wilson,Mei Xiwen,9,1341,1222,0.6765144327536381,0.5738312575916094,328,192,2112,1151,54,26,354,172,78,39,578,290,79,40,129,66,3,5,1.0,0.375,2196
Zhao Xintong,Joe Swail,9,1355,1265,0.6355659071692855,0.5560138905446199,80,44,518,287,777,420,6141,3203,69,34,343,188,71,36,647,334,5,2,0.0,0.7142857142857143,2196
Sean O'Sullivan,Robbie Williams,9,1265,1289,0.4631412289562358,0.48500449838059,153,68,956,456,295,162,1862,956,58,27,483,249,67,30,586,291,3,5,1.0,0.375,2196
Tom Ford,Daniel Wells,9,1378,1279,0.6484773334831452,0.5615610703361955,513,294,3681,1962,290,143,1945,967,99,51,686,367,95,48,520,260,4,5,1.0,0.4444444444444444,2196
Chris Wakelin,Ian Burns,9,1300,1239,0.5929224766392899,0.5380512843858591,116,61,763,387,266,141,1656,855,97,48,551,278,65,30,494,234,5,2,0.0,0.7142857142857143,2196
Matthew Stevens,Duane Jones,9,1393,1240,0.7217811546951534,0.5944759307482401,867,510,6759,3688,118,67,666,371,90,51,673,348,58,24,251,130,5,4,0.0,0.5555555555555556,2196
Jimmy Robertson,Ross Muir,9,1352,1155,0.7751238468246431,0.6206951913643555,384,207,2580,1334,102,38,672,296,71,39,747,402,66,29,455,195,5,1,0.0,0.8333333333333334,2196
Ian Preece,Yu Delu,9,1178,1283,0.3430128792435541,0.4347492524329001,176,98,1302,673,220,114,1529,779,37,14,37,14,105,47,536,265,5,3,0.0,0.625,2196
Dechawat Poomjaeng,Lee Walker,9,1228,1231,0.4953858503317341,0.498125008789013,209,112,1498,759,402,225,3147,1632,43,15,649,332,63,26,376,179,5,0,0.0,1.0,2196
Mike Dunn,Martin O'Donnell,9,1285,1209,0.6151613259908092,0.5473576181430893,638,341,4706,2432,236,111,1424,706,68,32,627,335,28,10,391,203,1,5,1.0,0.16666666666666663,2196
Fergal O'Brien,Allan Taylor,9,1414,1147,0.8462103226165194,0.6609431415591629,800,460,6068,3215,237,113,1388,692,95,52,745,405,46,14,367,148,5,2,0.0,0.7142857142857143,2196
Hammad Miah,Tian Pengfei,9,1167,1354,0.2364392822922271,0.3852081305077805,88,34,558,241,307,176,2035,1096,57,23,383,163,43,15,604,337,5,4,0.0,0.5555555555555556,2196
Rory McLeod,Zhang Yong,9,1239,1062,0.7516609934098428,0.6088545692109504,497,271,3730,1942,40,14,234,95,51,17,489,234,39,11,176,70,5,1,0.0,0.8333333333333334,2196
Kurt Maflin,Yan Bingtao,9,1337,1339,0.4969238601681368,0.4987500026041602,450,260,2994,1616,52,29,353,191,88,48,641,326,124,73,314,168,5,4,0.0,0.5555555555555556,2196
Chen Zhe,Jack Lisowski,9,1186,1257,0.3922116103813127,0.45574114158212686,167,82,1023,507,322,189,2093,1127,46,17,249,115,67,30,566,285,3,5,1.0,0.375,2196
Kritsanut Lertsattayathorn,Sam Baird,9,1155,1323,0.2593296623755984,0.3965167501352737,18,8,134,66,268,142,1825,943,61,27,134,66,89,44,568,292,5,1,0.0,0.8333333333333334,2196
Rod Lawler,Akani Songsermsawad,9,1307,1126,0.7564607688598808,0.6112334666758695,750,412,5763,3006,21,8,143,65,67,33,633,324,75,36,104,48,5,4,0.0,0.5555555555555556,2196
Hamza Akbar,Mark King,9,982,1397,0.058555473095215804,0.26163265856198126,9,0,59,15,831,463,6131,3213,30,6,59,15,109,61,806,431,4,5,1.0,0.4444444444444444,2196
Mark Joyce,James Wattana,9,1369,1144,0.8056549199917152,0.6370307944803831,387,205,2785,1420,764,422,6473,3413,82,42,593,306,71,31,334,137,5,3,0.0,0.625,2196
Jamie Jones,Jamie Barrett,9,1426,1080,0.9056659006528578,0.7037042379997707,421,255,2803,1529,41,17,234,112,81,44,718,392,29,9,87,38,5,3,0.0,0.625,2196
Andrew Higginson,Eden Sharav,9,1370,1169,0.7796532292456051,0.6230466603666162,634,380,4514,2483,92,49,536,265,89,48,652,350,52,20,395,191,5,4,0.0,0.5555555555555556,2196
Li Hang,Craig Steadman,9,1330,1252,0.6180984609900165,0.5485961085831343,187,94,1330,685,370,205,2454,1296,76,40,604,325,52,20,595,301,5,0,0.0,1.0,2196
Xiao Guodong,Andy Hicks,9,1436,1209,0.8077296924469662,0.6381861133090055,348,202,2312,1276,568,305,4665,2414,85,47,677,383,18,2,94,42,5,1,0.0,0.8333333333333334,2196
Thepchaiya Un-Nooh,Adam Duffy,9,1371,1294,0.6166307742060855,0.5479769376367964,230,132,1654,881,275,141,1751,899,39,15,721,396,50,20,534,281,2,5,1.0,0.2857142857142857,2196
Scott Donaldson,Alfie Burden,9,1282,1288,0.49077234947048,0.496250070310918,167,85,1084,531,602,326,4377,2260,94,48,541,257,68,30,499,249,5,1,0.0,0.8333333333333334,2196
Zhou Yuelong,Paul Davison,9,1334,1224,0.6640154623515124,0.5683199834782481,100,54,675,351,614,326,4325,2216,108,55,511,272,47,16,466,229,3,5,1.0,0.375,2196
Dominic Dale,Rhys Clark,9,1362,1197,0.7369488869894564,0.6016871801828567,819,473,5939,3172,82,40,486,232,127,69,938,515,84,38,309,143,5,3,0.0,0.625,2196
Oliver Lines,Thor Chuan Leong,9,1279,1058,0.8014626063427575,0.6347154153791585,140,77,852,444,37,9,235,87,85,39,525,264,37,9,235,87,4,5,1.0,0.4444444444444444,2196
Stuart Carrington,Michael Georgiou,9,1287,1259,0.542978651056463,0.5174928576663897,250,133,1586,831,149,68,907,439,68,33,533,263,72,34,442,217,5,3,0.0,0.625,2196
Jamie Cope,Nigel Bond,9,1246,1179,0.6018604645306949,0.5417773692836367,523,281,3542,1804,801,443,6388,3368,43,13,527,263,37,9,417,192,1,5,1.0,0.16666666666666663,2196
Zhang Anda,Robin Hull,9,1305,1365,0.4085722893234697,0.4625701546562504,243,119,1679,834,472,285,3635,2001,84,43,548,277,93,48,458,238,5,4,0.0,0.5555555555555556,2196
Ken Doherty,Gareth Allen,9,1256,1166,0.6355659071692856,0.55601389054462,1062,650,8723,4801,140,67,788,386,49,19,600,299,45,14,343,167,3,5,1.0,0.375,2196
Dominic Dale,Mei Xiwen,9,1362,1222,0.7048581689623226,0.58661757891733,819,473,5939,3172,54,26,354,172,127,69,938,515,79,40,129,66,1,5,1.0,0.16666666666666663,2196
Martin O'Donnell,Matthew Stevens,9,1209,1393,0.23997421210319403,0.3869858238606645,236,111,1424,706,867,510,6759,3688,28,10,391,203,90,51,673,348,3,5,1.0,0.375,2196
Jimmy Robertson,Xiao Guodong,9,1352,1436,0.3731335547924109,0.4476920904256748,384,207,2580,1334,348,202,2312,1276,71,39,747,402,85,47,677,383,5,0,0.0,1.0,2196
Chris Wakelin,Ian Preece,9,1300,1178,0.6806355880474417,0.5756643510425494,116,61,763,387,176,98,1302,673,97,48,551,278,37,14,37,14,2,5,1.0,0.2857142857142857,2196
Rory McLeod,Hammad Miah,9,1239,1167,0.6092663333595087,0.5448788923735801,497,271,3730,1942,88,34,558,241,51,17,489,234,57,23,383,163,4,5,1.0,0.4444444444444444,2196
Kurt Maflin,Rod Lawler,9,1337,1307,0.5460346743259274,0.5187412158785352,450,260,2994,1616,750,412,5763,3006,88,48,641,326,67,33,633,324,5,0,0.0,1.0,2196
Zhao Xintong,Jack Lisowski,9,1355,1257,0.6470512524887286,0.5609454503247163,80,44,518,287,322,189,2093,1127,69,34,343,188,67,30,566,285,4,5,1.0,0.4444444444444444,2196
Robbie Williams,Mark King,9,1289,1397,0.3387888246215469,0.4329070950345457,295,162,1862,956,831,463,6131,3213,67,30,586,291,109,61,806,431,3,5,1.0,0.375,2196
Jamie Jones,Fergal O'Brien,9,1426,1414,0.518450112354223,0.5074994375506203,421,255,2803,1529,800,460,6068,3215,81,44,718,392,95,52,745,405,5,0,0.0,1.0,2196
Andrew Higginson,Li Hang,9,1370,1330,0.5612681117807465,0.52497918747894,634,380,4514,2483,187,94,1330,685,89,48,652,350,76,40,604,325,5,2,0.0,0.7142857142857143,2196
Adam Duffy,Mark Joyce,9,1294,1369,0.386309862991237,0.4532618480153861,275,141,1751,899,387,205,2785,1420,50,20,534,281,82,42,593,306,5,4,0.0,0.5555555555555556,2196
Scott Donaldson,Daniel Wells,9,1282,1279,0.5046141496682656,0.5018749912109869,167,85,1084,531,290,143,1945,967,94,48,541,257,95,48,520,260,5,3,0.0,0.625,2196
Thor Chuan Leong,Paul Davison,9,1058,1224,0.2618074498250338,0.3977138231113694,37,9,235,87,614,326,4325,2216,37,9,235,87,47,16,466,229,3,5,1.0,0.375,2196
Gareth Allen,Stuart Carrington,9,1166,1287,0.3207355606290957,0.42494645144421206,140,67,788,386,250,133,1586,831,45,14,343,167,68,33,533,263,2,5,1.0,0.2857142857142857,2196
Nigel Bond,Kritsanut Lertsattayathorn,9,1179,1155,0.5368587710437642,0.51499550161941,801,443,6388,3368,18,8,134,66,37,9,417,192,61,27,134,66,5,2,0.0,0.7142857142857143,2196
Dechawat Poomjaeng,Zhang Anda,9,1228,1305,0.38336922579391464,0.45202306236320366,209,112,1498,759,243,119,1679,834,43,15,649,332,84,43,548,277,1,5,1.0,0.16666666666666663,2196
Mei Xiwen,Graeme Dott,9,1222,1413,0.2317732151881804,0.3828426373470278,54,26,354,172,753,443,5823,3129,79,40,129,66,73,39,873,497,5,0,0.0,1.0,2196
Ben Woollaston,Jack Lisowski,9,1389,1257,0.6942019644408484,0.5817593768418363,474,274,3081,1650,322,189,2093,1127,97,50,793,417,67,30,566,285,5,4,0.0,0.5555555555555556,2196
Michael White,Jimmy Robertson,9,1372,1352,0.530729707309385,0.5124973964842103,364,210,2495,1337,384,207,2580,1334,93,49,895,488,71,39,747,402,5,4,0.0,0.5555555555555556,2196
Liang Wenbo,Zhang Anda,9,1483,1305,0.7528658846129856,0.6094497836283252,496,302,3431,1899,243,119,1679,834,193,112,1056,595,84,43,548,277,5,4,0.0,0.5555555555555556,2196
Hammad Miah,Matthew Selt,9,1167,1379,0.2081776340987478,0.3705168880326051,88,34,558,241,456,250,3168,1657,57,23,383,163,53,22,958,544,0,5,1.0,0.0,2196
Adam Duffy,Robert Milkins,9,1294,1358,0.40260184028681656,0.4600851154444343,275,141,1751,899,733,446,5425,2962,50,20,534,281,82,43,933,496,4,5,1.0,0.4444444444444444,2196
Paul Davison,Anthony McGill,9,1224,1381,0.27311346845733886,0.40311562174023297,614,326,4325,2216,363,218,2354,1291,47,16,466,229,124,61,842,454,0,5,1.0,0.0,2196
Andrew Higginson,Stephen Maguire,9,1370,1469,0.3515226665168548,0.4384389296638045,634,380,4514,2483,802,530,5911,3357,89,48,652,350,107,62,1044,602,2,5,1.0,0.2857142857142857,2196
Kurt Maflin,Mark Davis,9,1337,1495,0.2718447863126251,0.4025142341729839,450,260,2994,1616,952,575,6851,3743,88,48,641,326,106,60,1120,629,5,4,0.0,0.5555555555555556,2196
Alan McManus,Jamie Jones,9,1361,1426,0.40111289003974426,0.45946416072621066,861,514,7203,3821,421,255,2803,1529,63,26,781,430,81,44,718,392,4,5,1.0,0.4444444444444444,2196
Mark King,Michael Holt,9,1397,1409,0.481549887645777,0.4925005624493797,831,463,6131,3213,693,407,5081,2707,109,61,806,431,126,66,896,476,2,5,1.0,0.2857142857142857,2196
Matthew Stevens,Martin Gould,9,1393,1464,0.3922116103813127,0.45574114158212686,867,510,6759,3688,548,332,3708,2032,90,51,673,348,71,35,761,440,0,5,1.0,0.0,2196
David Gilbert,Ian Preece,9,1443,1178,0.8444228547259001,0.6598217549720575,459,260,3387,1806,176,98,1302,673,100,56,790,428,37,14,37,14,5,2,0.0,0.7142857142857143,2196
Peter Ebdon,Scott Donaldson,9,1375,1282,0.6398886059283446,0.5578645727207345,997,572,7871,4229,167,85,1084,531,60,28,853,466,94,48,541,257,4,5,1.0,0.4444444444444444,2196
Nigel Bond,Ryan Day,9,1179,1428,0.17039404634438715,0.34921307920316513,801,443,6388,3368,773,467,5409,2982,37,9,417,192,93,52,1148,640,1,5,1.0,0.16666666666666663,2196
Luca Brecel,Stuart Carrington,9,1435,1287,0.7153313779464554,0.5914589784327802,227,121,1544,811,250,133,1586,831,104,60,684,378,68,33,533,263,4,5,1.0,0.4444444444444444,2196
Liang Wenbo,Hu Hao,9,1483,1098,0.9275515881200724,0.7236220674654401,496,302,3431,1899,23,12,130,68,193,112,1056,595,0,0,45,22,5,3,0.0,0.625,2196
Martin Gould,Yuan Sijun,9,1464,1013,0.9551405098088179,0.7553772379137499,548,332,3708,2032,23,4,150,50,71,35,761,440,18,9,110,39,0,5,1.0,0.0,2196
Chen Zifan,Anthony McGill,9,1093,1381,0.13588243573445602,0.3273929829322396,31,15,186,88,363,218,2354,1291,20,11,136,61,124,61,842,454,0,5,1.0,0.0,2196
Yi Chen Xu,Stephen Maguire,9,1000,1469,0.03909342186870479,0.23640339484037298,0,0,0,0,802,530,5911,3357,0,0,0,0,107,62,1044,602,0,5,1.0,0.0,2196
Guan Zhen,Kurt Maflin,9,1096,1337,0.17814786767867719,0.35377194166909975,27,16,143,78,450,260,2994,1616,0,0,57,28,88,48,641,326,1,5,1.0,0.16666666666666663,2196
Michael Holt,Xu Si,9,1409,1040,0.9191219895419346,0.7155512239631054,693,407,5081,2707,14,6,92,38,126,66,896,476,32,16,88,38,5,1,0.0,0.8333333333333334,2196
Ma Chunmao,Ryan Day,9,1099,1428,0.10534855021851874,0.3052332371262195,21,11,110,62,773,467,5409,2982,0,0,58,33,93,52,1148,640,1,5,1.0,0.16666666666666663,2196
Niu Zhuang,Stuart Carrington,9,1055,1287,0.18714591905931333,0.35893259366518293,25,10,139,58,250,133,1586,831,0,0,86,36,68,33,533,263,1,5,1.0,0.16666666666666663,2196
Mark Williams,Mei Xiwen,9,1504,1222,0.8591609654110055,0.669295402777446,1206,793,9292,5324,54,26,354,172,152,89,1142,673,79,40,129,66,3,5,1.0,0.375,2196
Ricky Walden,Michael White,9,1469,1372,0.6456229970128096,0.5603296426885533,686,425,4921,2749,364,210,2495,1337,167,98,1036,603,93,49,895,488,4,5,1.0,0.4444444444444444,2196
Judd Trump,Ben Woollaston,9,1622,1389,0.8138682185826697,0.6416424532015634,743,499,5048,2962,474,274,3081,1650,240,148,1604,985,97,50,793,417,5,0,0.0,1.0,2196
Mark Selby,Yuan Sijun,9,1685,1013,0.9930950164126532,0.8429045311145473,904,620,6588,3841,23,4,150,50,212,144,1274,788,18,9,110,39,5,1,0.0,0.8333333333333334,2196
Ronnie O'Sullivan,Liang Wenbo,9,1665,1483,0.7576524381780382,0.6118273690017371,1103,838,9702,5912,496,302,3431,1899,259,166,859,559,193,112,1056,595,5,4,0.0,0.5555555555555556,2196
Shaun Murphy,Stephen Maguire,9,1558,1469,0.6341209376700581,0.5553966483205892,895,587,6622,3782,802,530,5911,3357,182,104,1448,870,107,62,1044,602,0,5,1.0,0.0,2196
Ding Junhui,Scott Donaldson,9,1503,1282,0.8014626063427572,0.6347154153791584,621,414,4626,2638,167,85,1084,531,152,84,880,515,94,48,541,257,5,4,0.0,0.5555555555555556,2196
Michael Holt,Kyren Wilson,9,1409,1435,0.4600800462945756,0.4837557189379275,693,407,5081,2707,301,183,1920,1058,126,66,896,476,91,53,673,374,5,2,0.0,0.7142857142857143,2196
John Higgins,Matthew Selt,9,1600,1379,0.8014626063427572,0.6347154153791584,1276,905,10281,6082,456,250,3168,1657,299,189,1358,809,53,22,958,544,5,3,0.0,0.625,2196
Robert Milkins,Barry Hawkins,9,1358,1513,0.2756600508521687,0.4043192693921528,733,446,5425,2962,795,492,5694,3164,82,43,933,496,159,100,1059,596,0,5,1.0,0.0,2196
Marco Fu,David Gilbert,9,1487,1443,0.567336227195368,0.5274723043445937,776,463,5751,3136,459,260,3387,1806,184,116,1167,660,100,56,790,428,4,5,1.0,0.4444444444444444,2196
Neil Robertson,Ryan Day,9,1525,1428,0.6456229970128096,0.5603296426885533,776,506,5724,3259,773,467,5409,2982,135,76,1208,715,93,52,1148,640,2,5,1.0,0.2857142857142857,2196
Kurt Maflin,Ali Carter,9,1337,1462,0.31526657694700977,0.4225046348141882,450,260,2994,1616,793,475,5627,3092,88,48,641,326,140,74,696,378,1,5,1.0,0.16666666666666663,2196
Stuart Carrington,Joe Perry,9,1287,1476,0.2340994844423959,0.3840246980818742,250,133,1586,831,912,540,6605,3570,68,33,533,263,134,72,1126,648,5,4,0.0,0.5555555555555556,2196
Jamie Jones,Stuart Bingham,9,1426,1555,0.30983981053020804,0.4200665998114942,421,255,2803,1529,937,591,6862,3899,81,44,718,392,194,115,1366,801,0,5,1.0,0.0,2196
Mark Allen,Anthony McGill,9,1503,1381,0.6806355880474421,0.5756643510425494,628,404,4291,2409,363,218,2354,1291,198,110,987,564,124,61,842,454,5,0,0.0,1.0,2196
Michael White,Judd Trump,9,1372,1622,0.1694410136483224,0.3486451353339457,364,210,2495,1337,743,499,5048,2962,93,49,895,488,240,148,1604,985,5,3,0.0,0.625,2196
Stuart Carrington,Mark Selby,9,1287,1685,0.06613209215183202,0.2699256160188812,250,133,1586,831,904,620,6588,3841,68,33,533,263,212,144,1274,788,3,5,1.0,0.375,2196
Barry Hawkins,Stephen Maguire,9,1513,1469,0.567336227195368,0.5274723043445937,795,492,5694,3164,802,530,5911,3357,159,100,1059,596,107,62,1044,602,3,5,1.0,0.375,2196
Mark Allen,Ding Junhui,9,1503,1503,0.5,0.5,628,404,4291,2409,621,414,4626,2638,198,110,987,564,152,84,880,515,2,5,1.0,0.2857142857142857,2196
Michael Holt,Ronnie O'Sullivan,9,1409,1665,0.1637983935045279,0.3452465393936808,693,407,5081,2707,1103,838,9702,5912,126,66,896,476,259,166,859,559,5,2,0.0,0.7142857142857143,2196
Ryan Day,Mei Xiwen,9,1428,1222,0.7852370226068368,0.6259778577666038,773,467,5409,2982,54,26,354,172,93,52,1148,640,79,40,129,66,5,2,0.0,0.7142857142857143,2196
John Higgins,Ali Carter,9,1600,1462,0.7022109959534145,0.5854045691294651,1276,905,10281,6082,793,475,5627,3092,299,189,1358,809,140,74,696,378,2,5,1.0,0.2857142857142857,2196
