,id,year,url,name,status,category,city,country
896,6487,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-133/2023/6487,2023 German Snooker Tour - Event 133,Amateur,Event,Roth,Germany
897,6368,2023,https://cuetracker.net/tournaments/finnish-amateur-championship/2023/6368,2023 Finnish Amateur Championship,Amateur,National Championship,Helsinki,Finland
898,5699,2023,https://cuetracker.net/tournaments/romania-national-league-event-5/2023/5699,2023 Romania - National League - Event 5,Amateur,National Ranking,Bucharest,Romania
899,5698,2023,https://cuetracker.net/tournaments/swedish-amateur-championship/2023/5698,2023 Swedish Amateur Championship,Amateur,National Championship,Stockholm,Sweden
900,6490,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-130/2023/6490,2023 German Snooker Tour - Event 130,Amateur,Event,Vallendar,Germany
901,6489,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-131/2023/6489,2023 German Snooker Tour - Event 131,Amateur,Event,Vallendar,Germany
902,6488,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-132/2023/6488,2023 German Snooker Tour - Event 132,Amateur,Event,Vallendar,Germany
903,5696,2023,https://cuetracker.net/tournaments/norwegian-amateur-championship/2023/5696,2023 Norwegian Amateur Championship,Amateur,National Championship,Osøyro,Norway
904,5709,2023,https://cuetracker.net/tournaments/irish-under-16-championship/2023/5709,2023 Irish Under-16 Championship,Amateur,National Championship,Carlow,Ireland
905,5707,2023,https://cuetracker.net/tournaments/northern-ireland-under-14-championship/2023/5707,2023 Northern Ireland Under-14 Championship,Amateur,National Championship,Magherafelt,Northern Ireland
906,5708,2023,https://cuetracker.net/tournaments/northern-ireland-under-18-championship/2023/5708,2023 Northern Ireland Under-18 Championship,Amateur,National Championship,Magherafelt,Northern Ireland
907,5705,2023,https://cuetracker.net/tournaments/belgian-amateur-championship/2023/5705,2023 Belgian Amateur Championship,Amateur,National Championship,Lochristi,Belgium
908,5694,2023,https://cuetracker.net/tournaments/bulgarian-amateur-championship/2023/5694,2023 Bulgarian Amateur Championship,Amateur,National Championship,Sofia,Bulgaria
909,6492,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-128/2023/6492,2023 German Snooker Tour - Event 128,Amateur,Event,Limbach Oberfrohna,Germany
910,6491,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-129/2023/6491,2023 German Snooker Tour - Event 129,Amateur,Event,Marburg,Germany
911,5710,2023,https://cuetracker.net/tournaments/irish-under-14-championship/2023/5710,2023 Irish Under-14 Championship,Amateur,National Championship,Carlow,Ireland
912,5685,2023,https://cuetracker.net/tournaments/womens-british-open-seniors/2023/5685,2023 Womens British Open - Seniors,Amateur,Event,Walsall,England
913,5686,2023,https://cuetracker.net/tournaments/womens-british-open-under-21/2023/5686,2023 Womens British Open - Under-21,Amateur,Event,Walsall,England
914,5687,2023,https://cuetracker.net/tournaments/english-womens-championship/2023/5687,2023 English Womens Championship,Amateur,National Championship,Walsall,England
915,5695,2023,https://cuetracker.net/tournaments/south-east-asian-games/2023/5695,2023 South East Asian Games,Amateur,Continental Event,Phnom Penh,Cambodia
916,5684,2023,https://cuetracker.net/tournaments/womens-british-open/2023/5684,2023 Womens British Open,Amateur,Event,Walsall,England
917,5706,2023,https://cuetracker.net/tournaments/south-african-amateur-championship/2023/5706,2023 South African Amateur Championship,Amateur,National Championship,Johannesburg,South Africa
918,5679,2023,https://cuetracker.net/tournaments/belgian-masters-championship/2023/5679,2023 Belgian Masters Championship,Amateur,National Championship,Lochristi,Belgium
919,5680,2023,https://cuetracker.net/tournaments/belgian-under-21-championship/2023/5680,2023 Belgian Under-21 Championship,Amateur,National Championship,Lochristi,Belgium
920,5711,2023,https://cuetracker.net/tournaments/irish-under-12-championship/2023/5711,2023 Irish Under-12 Championship,Amateur,National Championship,Carlow,Ireland
921,5683,2023,https://cuetracker.net/tournaments/northern-ireland-under-21-championship/2023/5683,2023 Northern Ireland Under-21 Championship,Amateur,National Championship,Antrim,Northern Ireland
922,5608,2023,https://cuetracker.net/tournaments/scottish-womens-championship/2023/5608,2023 Scottish Womens Championship,Amateur,National Championship,Bathgate,Scotland
923,5682,2023,https://cuetracker.net/tournaments/south-east-asian-games-6-reds-men/2023/5682,2023 South East Asian Games - 6-Reds - Men,Amateur,6-reds,Phnom Penh,Cambodia
924,5677,2023,https://cuetracker.net/tournaments/french-womens-championship/2023/5677,2023 French Womens Championship,Amateur,National Championship,Saint-Quentin,France
925,5339,2023,https://cuetracker.net/tournaments/german-grand-prix-masters-event-4/2023/5339,2023 German Grand Prix - Masters - Event 4,Amateur,National Ranking,Hanover,Germany
926,6494,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-125/2023/6494,2023 German Snooker Tour - Event 125,Amateur,Event,Essen,Germany
927,6493,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-127/2023/6493,2023 German Snooker Tour - Event 127,Amateur,Event,Magdeburg,Germany
928,5678,2023,https://cuetracker.net/tournaments/lithuanian-amateur-championship/2023/5678,2023 Lithuanian Amateur Championship,Amateur,National Championship,Vilnius,Lithuania
929,5676,2023,https://cuetracker.net/tournaments/vienna-open/2023/5676,2023 Vienna Open,Pro-am,Event,Vienna,Austria
930,5673,2023,https://cuetracker.net/tournaments/world-seniors-championship/2023/5673,2023 World Seniors Championship,Pro-am,World Event,Sheffield,England
931,5681,2023,https://cuetracker.net/tournaments/belgian-over-60-championship/2023/5681,2023 Belgian Over-60 Championship,Amateur,National Championship,Lochristi,Belgium
932,5313,2023,https://cuetracker.net/tournaments/malta-amateur-championship/2023/5313,2023 Malta Amateur Championship,Amateur,National Championship,Hamrun,Malta
933,6495,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-124/2023/6495,2023 German Snooker Tour - Event 124,Amateur,Event,Wettstetten,Germany
934,6498,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-121/2023/6498,2023 German Snooker Tour - Event 121,Amateur,Event,Selb,Germany
935,6497,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-122/2023/6497,2023 German Snooker Tour - Event 122,Amateur,Event,Vallendar,Germany
936,6496,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-123/2023/6496,2023 German Snooker Tour - Event 123,Amateur,Event,Vallendar,Germany
937,5672,2023,https://cuetracker.net/tournaments/iceland-amateur-championship/2023/5672,2023 Iceland Amateur Championship,Amateur,National Championship,Reykjavik,Iceland
938,5669,2023,https://cuetracker.net/tournaments/scottish-under-16-championship/2023/5669,2023 Scottish Under-16 Championship,Amateur,National Championship,Various,Scotland
939,5670,2023,https://cuetracker.net/tournaments/swedish-seniors-championship/2023/5670,2023 Swedish Seniors Championship,Amateur,National Championship,Stockholm,Sweden
940,5671,2023,https://cuetracker.net/tournaments/swedish-under-21-championship/2023/5671,2023 Swedish Under-21 Championship,Amateur,National Championship,Stockholm,Sweden
941,5666,2023,https://cuetracker.net/tournaments/asia-pacific-championship/2023/5666,2023 Asia-Pacific Championship,Amateur,Continental Event,Auckland,New Zealand
942,5665,2023,https://cuetracker.net/tournaments/asia-pacific-6-reds-championship/2023/5665,2023 Asia-Pacific 6-Reds Championship,Amateur,Continental Event,Auckland,New Zealand
943,5594,2023,https://cuetracker.net/tournaments/scottish-amateur-championship/2023/5594,2023 Scottish Amateur Championship,Amateur,National Championship,Various,Scotland
944,5617,2023,https://cuetracker.net/tournaments/epsb-open-series-play-off/2023/5617,2023 EPSB Open Series - Play-Off,Amateur,Event,Hull,England
945,6499,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-120/2023/6499,2023 German Snooker Tour - Event 120,Amateur,Event,Fürth,Germany
946,5697,2023,https://cuetracker.net/tournaments/irish-amateur-championship/2023/5697,2023 Irish Amateur Championship,Amateur,National Championship,Carlow,Ireland
947,5667,2023,https://cuetracker.net/tournaments/romania-national-league-event-4/2023/5667,2023 Romania - National League - Event 4,Amateur,National Ranking,Bucharest,Romania
948,5693,2023,https://cuetracker.net/tournaments/scottish-under-14-championship/2023/5693,2023 Scottish Under-14 Championship,Amateur,National Championship,Bathgate,Scotland
949,5618,2023,https://cuetracker.net/tournaments/world-seniors-championship-golden-ticket/2023/5618,2023 World Seniors Championship - Golden Ticket,Pro-am,Event,Reading,England
950,5663,2023,https://cuetracker.net/tournaments/channel-island-championship/2023/5663,2023 Channel Island Championship,Amateur,Event,Saint Sampson,Guernsey
951,5606,2023,https://cuetracker.net/tournaments/english-seniors-championship/2023/5606,2023 English Seniors Championship,Amateur,National Championship,Derby,England
952,5611,2023,https://cuetracker.net/tournaments/scottish-masters-championship/2023/5611,2023 Scottish Masters Championship,Amateur,National Championship,Various,Scotland
953,5609,2023,https://cuetracker.net/tournaments/welsh-over-55-championship/2023/5609,2023 Welsh Over-55 Championship,Amateur,National Championship,Llanelli,Wales
954,5605,2023,https://cuetracker.net/tournaments/english-under-18-championship/2023/5605,2023 English Under-18 Championship,Amateur,National Championship,Derby,England
955,5335,2023,https://cuetracker.net/tournaments/german-grand-prix-event-4/2023/5335,2023 German Grand Prix - Event 4,Amateur,National Ranking,Hamburg,Germany
956,5616,2023,https://cuetracker.net/tournaments/irish-under-21-championship/2023/5616,2023 Irish Under-21 Championship,Amateur,National Championship,Carlow,Ireland
957,5550,2023,https://cuetracker.net/tournaments/world-championship/2023/5550,2023 World Championship,Professional,Ranking,Sheffield,England
958,5614,2023,https://cuetracker.net/tournaments/australian-under-21-championship/2023/5614,2023 Australian Under-21 Championship,Amateur,National Championship,Melbourne,Australia
959,5615,2023,https://cuetracker.net/tournaments/australian-womens-under-21-championship/2023/5615,2023 Australian Womens Under-21 Championship,Amateur,National Championship,Melbourne,Australia
960,5607,2023,https://cuetracker.net/tournaments/cbsa-tour-qualifier-2/2023/5607,2023 CBSA Tour Qualifier 2,Amateur,National Ranking,Beijing,China
961,5604,2023,https://cuetracker.net/tournaments/cbsa-tour-qualifier-1/2023/5604,2023 CBSA Tour Qualifier 1,Amateur,National Ranking,Beijing,China
962,6500,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-117/2023/6500,2023 German Snooker Tour - Event 117,Amateur,Event,Vallendar,Germany
963,5612,2023,https://cuetracker.net/tournaments/scottish-under-18-championship/2023/5612,2023 Scottish Under-18 Championship,Amateur,National Championship,Various,Scotland
964,5598,2023,https://cuetracker.net/tournaments/danish-amateur-championship/2023/5598,2023 Danish Amateur Championship,Amateur,National Championship,Copenhagen,Denmark
965,6503,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-114/2023/6503,2023 German Snooker Tour - Event 114,Amateur,Event,Braunschweig,Germany
966,6502,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-115/2023/6502,2023 German Snooker Tour - Event 115,Amateur,Event,Schwerin,Germany
967,6501,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-116/2023/6501,2023 German Snooker Tour - Event 116,Amateur,Event,Vallendar,Germany
968,5610,2023,https://cuetracker.net/tournaments/irish-under-18-championship/2023/5610,2023 Irish Under-18 Championship,Amateur,National Championship,Carlow,Ireland
969,5613,2023,https://cuetracker.net/tournaments/scottish-under-21-championship/2023/5613,2023 Scottish Under-21 Championship,Amateur,National Championship,Various,Scotland
970,5602,2023,https://cuetracker.net/tournaments/world-seniors-open-series-event-3/2023/5602,2023 World Seniors Open Series - Event 3,Amateur,Event,Newbury,England
971,5668,2023,https://cuetracker.net/tournaments/belgian-open/2023/5668,2023 Belgian Open,Amateur,Event,Jemappes,Belgium
972,6504,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-113/2023/6504,2023 German Snooker Tour - Event 113,Amateur,Event,Rüsselsheim,Germany
973,5600,2023,https://cuetracker.net/tournaments/welsh-masters-championship/2023/5600,2023 Welsh Masters Championship,Amateur,National Championship,Llanelli,Wales
974,5601,2023,https://cuetracker.net/tournaments/welsh-under-16-championship/2023/5601,2023 Welsh Under-16 Championship,Amateur,National Championship,Ammanford,Wales
975,5599,2023,https://cuetracker.net/tournaments/welsh-under-21-championship/2023/5599,2023 Welsh Under-21 Championship,Amateur,National Championship,Ammanford,Wales
976,5349,2023,https://cuetracker.net/tournaments/english-amateur-championship/2023/5349,2023 English Amateur Championship,Amateur,National Championship,Walsall,England
977,6508,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-109/2023/6508,2023 German Snooker Tour - Event 109,Amateur,Event,Heilbronn,Germany
978,6507,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-110/2023/6507,2023 German Snooker Tour - Event 110,Amateur,Event,Magdeburg,Germany
979,6506,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-111/2023/6506,2023 German Snooker Tour - Event 111,Amateur,Event,Dortmund,Germany
980,6505,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-112/2023/6505,2023 German Snooker Tour - Event 112,Amateur,Event,Dortmund,Germany
981,5595,2023,https://cuetracker.net/tournaments/italian-masters/2023/5595,2023 Italian Masters,Amateur,Event,Turin,Italy
982,5597,2023,https://cuetracker.net/tournaments/welsh-under-14-championship/2023/5597,2023 Welsh Under-14 Championship,Amateur,National Championship,Crosskeys,Wales
983,5596,2023,https://cuetracker.net/tournaments/welsh-under-18-championship/2023/5596,2023 Welsh Under-18 Championship,Amateur,National Championship,Crosskeys,Wales
984,5549,2023,https://cuetracker.net/tournaments/tour-championship/2023/5549,2023 Tour Championship,Professional,Ranking,Hull,England
985,5590,2023,https://cuetracker.net/tournaments/epsb-open-series-breakers-event-6/2023/5590,2023 EPSB Open Series - Breakers - Event 6,Amateur,Event,Leicester,England
986,5589,2023,https://cuetracker.net/tournaments/epsb-open-series-landywood-event-6/2023/5589,2023 EPSB Open Series - Landywood - Event 6,Amateur,Event,Walsall,England
987,5591,2023,https://cuetracker.net/tournaments/epsb-open-series-tradewell-event-9/2023/5591,2023 EPSB Open Series - Tradewell - Event 9,Amateur,Event,Hull,England
988,5592,2023,https://cuetracker.net/tournaments/belarus-amateur-championship/2023/5592,2023 Belarus Amateur Championship,Amateur,National Championship,Minsk,Belarus
989,5587,2023,https://cuetracker.net/tournaments/english-over-55-championship/2023/5587,2023 English Over-55 Championship,Amateur,National Championship,Leicester,England
990,5588,2023,https://cuetracker.net/tournaments/english-under-21-championship/2023/5588,2023 English Under-21 Championship,Amateur,National Championship,Reading,England
991,5338,2023,https://cuetracker.net/tournaments/german-grand-prix-masters-event-3/2023/5338,2023 German Grand Prix - Masters - Event 3,Amateur,National Ranking,Vallendar,Germany
992,6546,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-107/2023/6546,2023 German Snooker Tour - Event 107,Amateur,Event,Essen,Germany
993,5586,2023,https://cuetracker.net/tournaments/asia-pacific-championship-seniors/2023/5586,2023 Asia-Pacific Championship -  Seniors,Amateur,Continental Event,Albury,Australia
994,6547,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-106/2023/6547,2023 German Snooker Tour - Event 106,Amateur,Event,Berlin,Germany
995,6549,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-104/2023/6549,2023 German Snooker Tour - Event 104,Amateur,Event,Hanover,Germany
996,6548,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-105/2023/6548,2023 German Snooker Tour - Event 105,Amateur,Event,Vallendar,Germany
997,5584,2023,https://cuetracker.net/tournaments/asian-championship-women/2023/5584,2023 Asian Championship - Women,Amateur,Continental Event,Doha,Qatar
998,5548,2023,https://cuetracker.net/tournaments/wst-classic/2023/5548,2023 WST Classic,Professional,Ranking,Leicester,England
999,5568,2023,https://cuetracker.net/tournaments/european-championships-men/2023/5568,2023 European Championships - Men,Amateur,Continental Event,St. Paul's Bay,Malta
1000,5580,2023,https://cuetracker.net/tournaments/world-seniors-super-seniors-event-4/2023/5580,2023 World Seniors Super Seniors - Event 4,Amateur,Event,Reading,England
1001,5585,2023,https://cuetracker.net/tournaments/asian-championship-men/2023/5585,2023 Asian Championship - Men,Amateur,Continental Event,Doha,Qatar
1002,5578,2023,https://cuetracker.net/tournaments/english-under-14-championship/2023/5578,2023 English Under-14 Championship,Amateur,National Championship,Walsall,England
1003,5579,2023,https://cuetracker.net/tournaments/epsb-open-series-hurricane-event-2/2023/5579,2023 EPSB Open Series - Hurricane - Event 2,Amateur,Event,London,England
1004,5577,2023,https://cuetracker.net/tournaments/world-seniors-championship-qualifier-4/2023/5577,2023 World Seniors Championship - Qualifier 4,Pro-am,World Event,Reading,England
1005,5567,2023,https://cuetracker.net/tournaments/european-championships-under-21/2023/5567,2023 European Championships - Under-21,Amateur,Continental Event,St. Paul's Bay,Malta
1006,5566,2023,https://cuetracker.net/tournaments/european-championships-under-18/2023/5566,2023 European Championships - Under-18,Amateur,Continental Event,St. Paul's Bay,Malta
1007,5465,2023,https://cuetracker.net/tournaments/6-reds-world-championship/2023/5465,2023 6-Reds World Championship,Professional,6-reds,Bangkok,Thailand
1008,5565,2023,https://cuetracker.net/tournaments/european-championships-under-16/2023/5565,2023 European Championships - Under-16,Amateur,Continental Event,St. Paul's Bay,Malta
1009,5571,2023,https://cuetracker.net/tournaments/epsb-open-series-nesc-event-2/2023/5571,2023 EPSB Open Series - NESC - Event 2,Amateur,Event,North Shields,England
1010,5572,2023,https://cuetracker.net/tournaments/epsb-open-series-tamworth-event-1/2023/5572,2023 EPSB Open Series - Tamworth - Event 1,Amateur,Event,Tamworth,England
1011,5569,2023,https://cuetracker.net/tournaments/epsb-open-series-crucible-event-4/2023/5569,2023 EPSB Open Series - Crucible - Event 4,Amateur,Event,Newbury,England
1012,6551,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-102/2023/6551,2023 German Snooker Tour - Event 102,Amateur,Event,Rüsselsheim,Germany
1013,6550,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-103/2023/6550,2023 German Snooker Tour - Event 103,Amateur,Event,Magdeburg,Germany
1014,5570,2023,https://cuetracker.net/tournaments/q-tour-play-off/2023/5570,2023 Q Tour - Play-Off,Amateur,Event,Darlington,England
1015,6552,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-101/2023/6552,2023 German Snooker Tour - Event 101,Amateur,Event,Rüsselsheim,Germany
1016,5573,2023,https://cuetracker.net/tournaments/romania-national-league-event-3/2023/5573,2023 Romania - National League - Event 3,Amateur,National Ranking,Bucharest,Romania
1017,5560,2023,https://cuetracker.net/tournaments/womens-world-championship/2023/5560,2023 Womens World Championship,Amateur,World Event,Bangkok,Thailand
1018,5561,2023,https://cuetracker.net/tournaments/womens-world-seniors-championship/2023/5561,2023 Womens World Seniors Championship,Amateur,World Event,Bangkok,Thailand
1019,5562,2023,https://cuetracker.net/tournaments/womens-world-under-21-championship/2023/5562,2023 Womens World Under-21 Championship,Amateur,World Event,Bangkok,Thailand
1020,5553,2023,https://cuetracker.net/tournaments/epsb-open-series-landywood-event-5/2023/5553,2023 EPSB Open Series - Landywood - Event 5,Amateur,Event,Walsall,England
1021,6555,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-100/2023/6555,2023 German Snooker Tour - Event 100,Amateur,Event,Berlin,Germany
1022,5554,2023,https://cuetracker.net/tournaments/welsh-amateur-championship/2023/5554,2023 Welsh Amateur Championship,Amateur,National Championship,Various,Wales
1023,5552,2023,https://cuetracker.net/tournaments/epsb-open-series-breakers-event-5/2023/5552,2023 EPSB Open Series - Breakers - Event 5,Amateur,Event,Leicester,England
1024,5551,2023,https://cuetracker.net/tournaments/epsb-open-series-crucible-event-3/2023/5551,2023 EPSB Open Series - Crucible - Event 3,Amateur,Event,Newbury,England
1025,5334,2023,https://cuetracker.net/tournaments/german-grand-prix-event-3/2023/5334,2023 German Grand Prix - Event 3,Amateur,National Ranking,Rüsselsheim,Germany
1026,5525,2023,https://cuetracker.net/tournaments/players-championship/2023/5525,2023 Players Championship,Professional,Ranking,Wolverhampton,England
1027,5523,2023,https://cuetracker.net/tournaments/epsb-open-series-tradewell-event-8/2023/5523,2023 EPSB Open Series - Tradewell - Event 8,Amateur,Event,Hull,England
1028,5524,2023,https://cuetracker.net/tournaments/world-seniors-super-seniors-event-3/2023/5524,2023 World Seniors Super Seniors - Event 3,Amateur,Event,Reading,England
1029,5521,2023,https://cuetracker.net/tournaments/english-6-reds-championship/2023/5521,2023 English 6-Reds Championship,Amateur,National Championship,Leeds,England
1030,6560,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-94/2023/6560,2023 German Snooker Tour - Event 94,Amateur,Event,Bielefeld,Germany
1031,6559,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-95/2023/6559,2023 German Snooker Tour - Event 95,Amateur,Event,Bielefeld,Germany
1032,6557,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-97/2023/6557,2023 German Snooker Tour - Event 97,Amateur,Event,Vallendar,Germany
1033,6556,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-98/2023/6556,2023 German Snooker Tour - Event 98,Amateur,Event,Vallendar,Germany
1034,5555,2023,https://cuetracker.net/tournaments/singapore-amateur-championship/2023/5555,2023 Singapore Amateur Championship,Amateur,National Championship,Singapore,Singapore
1035,5520,2023,https://cuetracker.net/tournaments/world-seniors-championship-qualifier-3/2023/5520,2023 World Seniors Championship - Qualifier 3,Pro-am,World Event,Reading,England
1036,5468,2023,https://cuetracker.net/tournaments/welsh-open/2023/5468,2023 Welsh Open,Professional,Ranking,Llandudno,Wales
1037,5517,2023,https://cuetracker.net/tournaments/epsb-open-series-cueball-event-5/2023/5517,2023 EPSB Open Series - Cueball - Event 5,Amateur,Event,Derby,England
1038,6561,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-93/2023/6561,2023 German Snooker Tour - Event 93,Amateur,Event,Berlin,Germany
1039,6563,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-91/2023/6563,2023 German Snooker Tour - Event 91,Amateur,Event,Berlin,Germany
1040,6562,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-92/2023/6562,2023 German Snooker Tour - Event 92,Amateur,Event,Berlin,Germany
1041,5519,2023,https://cuetracker.net/tournaments/romania-national-league-event-2/2023/5519,2023 Romania - National League - Event 2,Amateur,National Ranking,Bucharest,Romania
1042,5563,2023,https://cuetracker.net/tournaments/epsb-open-series-nesc-event-1/2023/5563,2023 EPSB Open Series - NESC - Event 1,Amateur,Event,North Shields,England
1043,6565,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-89/2023/6565,2023 German Snooker Tour - Event 89,Amateur,Event,Magdeburg,Germany
1044,6564,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-90/2023/6564,2023 German Snooker Tour - Event 90,Amateur,Event,Marburg,Germany
1045,5514,2023,https://cuetracker.net/tournaments/world-seniors-open-series-event-2/2023/5514,2023 World Seniors Open Series - Event 2,Amateur,Event,Reading,England
1046,5503,2023,https://cuetracker.net/tournaments/wsf-championship/2023/5503,2023 WSF Championship,Amateur,World Event,Mt Pritchard,Australia
1047,6566,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-88/2023/6566,2023 German Snooker Tour - Event 88,Amateur,Event,Rüsselsheim,Germany
1048,5400,2023,https://cuetracker.net/tournaments/german-masters/2023/5400,2023 German Masters,Professional,Ranking,Berlin,Germany
1049,5511,2023,https://cuetracker.net/tournaments/asia-pacific-womens-championship/2023/5511,2023 Asia-Pacific Womens Championship,Amateur,Continental Event,Sydney,Australia
1050,5512,2023,https://cuetracker.net/tournaments/asia-pacific-womens-championship-under-21/2023/5512,2023 Asia-Pacific Womens Championship - Under-21,Amateur,Continental Event,Sydney,Australia
1051,5502,2023,https://cuetracker.net/tournaments/wsf-junior-championship/2023/5502,2023 WSF Junior Championship,Amateur,World Event,Mt Pritchard,Australia
1052,5508,2023,https://cuetracker.net/tournaments/austrian-under-21-championship/2023/5508,2023 Austrian Under-21 Championship,Amateur,National Championship,Wels,Austria
1053,5501,2023,https://cuetracker.net/tournaments/epsb-open-series-cueball-event-4/2023/5501,2023 EPSB Open Series - Cueball - Event 4,Amateur,Event,Derby,England
1054,5505,2023,https://cuetracker.net/tournaments/epsb-open-series-landywood-event-4/2023/5505,2023 EPSB Open Series - Landywood - Event 4,Amateur,Event,Walsall,England
1055,5510,2023,https://cuetracker.net/tournaments/french-under-18-championship/2023/5510,2023 French Under-18 Championship,Amateur,National Championship,Angers,France
1056,6567,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-87/2023/6567,2023 German Snooker Tour - Event 87,Amateur,Event,Berlin,Germany
1057,5506,2023,https://cuetracker.net/tournaments/austrian-masters-championship/2023/5506,2023 Austrian Masters Championship,Amateur,National Championship,Heidenreichstein,Austria
1058,5507,2023,https://cuetracker.net/tournaments/austrian-under-18-championship/2023/5507,2023 Austrian Under-18 Championship,Amateur,National Championship,Wels,Austria
1059,5500,2023,https://cuetracker.net/tournaments/epsb-open-series-hurricane-event-1/2023/5500,2023 EPSB Open Series - Hurricane - Event 1,Amateur,Event,London,England
1060,5509,2023,https://cuetracker.net/tournaments/french-under-21-championship/2023/5509,2023 French Under-21 Championship,Amateur,National Championship,Angers,France
1061,6571,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-83/2023/6571,2023 German Snooker Tour - Event 83,Amateur,Event,Heilbronn,Germany
1062,6570,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-84/2023/6570,2023 German Snooker Tour - Event 84,Amateur,Event,Heilbronn,Germany
1063,6569,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-85/2023/6569,2023 German Snooker Tour - Event 85,Amateur,Event,Vallendar,Germany
1064,6568,2023,https://cuetracker.net/tournaments/german-snooker-tour-event-86/2023/6568,2023 German Snooker Tour - Event 86,Amateur,Event,Vallendar,Germany
1065,5513,2023,https://cuetracker.net/tournaments/italian-open/2023/5513,2023 Italian Open,Amateur,Event,Bolzano,Italy
1066,5556,2023,https://cuetracker.net/tournaments/spanish-amateur-championship/2023/5556,2023 Spanish Amateur Championship,Amateur,National Championship,Torredelcampo,Spain
1067,5498,2023,https://cuetracker.net/tournaments/snooker-shoot-out/2023/5498,2023 Snooker Shoot Out,Professional,Ranking,Leicester,England
1068,5497,2023,https://cuetracker.net/tournaments/epsb-open-series-tradewell-event-7/2023/5497,2023 EPSB Open Series - Tradewell - Event 7,Amateur,Event,Hull,England
1069,5496,2023,https://cuetracker.net/tournaments/seniors-tour-event-6/2023/5496,2023 Seniors Tour - Event 6,Amateur,Event,Liverpool,England
1070,5337,2023,https://cuetracker.net/tournaments/german-grand-prix-masters-event-2/2023/5337,2023 German Grand Prix - Masters - Event 2,Amateur,National Ranking,Heilbronn,Germany
1071,6055,2023,https://cuetracker.net/tournaments/italian-seniors-championship/2023/6055,2023 Italian Seniors Championship,Amateur,National Championship,Perugia,Italy
1072,5493,2023,https://cuetracker.net/tournaments/seniors-tour-event-5/2023/5493,2023 Seniors Tour - Event 5,Amateur,Event,Liverpool,England
1073,5483,2023,https://cuetracker.net/tournaments/belgian-womens-open/2023/5483,2023 Belgian Womens Open,Amateur,Event,Bruges,Belgium
1074,5484,2023,https://cuetracker.net/tournaments/belgian-womens-open-seniors/2023/5484,2023 Belgian Womens Open - Seniors,Amateur,Event,Bruges,Belgium
1075,5473,2023,https://cuetracker.net/tournaments/world-grand-prix/2023/5473,2023 World Grand Prix,Professional,Ranking,Cheltenham,England
1076,5474,2023,https://cuetracker.net/tournaments/austrian-womens-championship/2023/5474,2023 Austrian Womens Championship,Amateur,National Championship,Vienna,Austria
1077,5574,2023,https://cuetracker.net/tournaments/isle-of-man-amateur-championship/2023/5574,2023 Isle of Man Amateur Championship,Amateur,National Championship,Ballasalla,Isle of Man
1078,5472,2023,https://cuetracker.net/tournaments/world-seniors-super-seniors-event-2/2023/5472,2023 World Seniors Super Seniors - Event 2,Amateur,Event,Reading,England
1079,5471,2023,https://cuetracker.net/tournaments/austrian-amateur-championship/2023/5471,2023 Austrian Amateur Championship,Amateur,National Championship,Vienna,Austria
