,tournament_id,match_id,date,stage,best_of,player1_name,player1_url,player2_name,player2_url,score1,score2,frames_scores,is_walkover,status,total,year
22090,471,60479,,Round 2,9,Roger Garrett,https://cuetracker.net/players/roger-garrett,Peter Peratikou,https://cuetracker.net/players/peter-peratikou,5,2,,False,Professional,7,1993
22091,471,60472,,Round 2,9,Paul Florence,https://cuetracker.net/players/paul-florence,Damon Zeid,https://cuetracker.net/players/damon-zeid,5,2,,False,Professional,7,1993
22092,471,60491,,Round 2,9,Steven Evans,https://cuetracker.net/players/steven-evans,Anthony Halpin,https://cuetracker.net/players/anthony-halpin,5,1,,False,Professional,6,1993
22093,471,60494,,Round 2,9,Tim Dunphy,https://cuetracker.net/players/tim-dunphy,Alistair Fleming,https://cuetracker.net/players/alistair-fleming,5,3,,False,Professional,8,1993
22094,471,60484,,Round 2,9,Spencer Dunn,https://cuetracker.net/players/spencer-dunn,Richard King (II),https://cuetracker.net/players/richard-king-ii,5,2,,False,Professional,7,1993
22095,471,60478,,Round 2,9,Richard Davis,https://cuetracker.net/players/richard-davis,James Gibson,https://cuetracker.net/players/james-gibson,5,0,,False,Professional,5,1993
22096,471,60471,,Round 2,9,Paul Davis,https://cuetracker.net/players/paul-davis,Navid Khan,https://cuetracker.net/players/navid-khan,5,1,,False,Professional,6,1993
22097,471,60441,,Round 2,9,Dominic Dale,https://cuetracker.net/players/dominic-dale,Len Davies,https://cuetracker.net/players/len-davies,5,0,,False,Professional,5,1993
22098,471,60477,,Round 2,9,Richard Culham,https://cuetracker.net/players/richard-culham,Alex Peart,https://cuetracker.net/players/alex-peart,5,3,,False,Professional,8,1993
22099,471,60462,,Round 2,9,Matthew Couch,https://cuetracker.net/players/matthew-couch,Brian Smits,https://cuetracker.net/players/brian-smits,5,3,,False,Professional,8,1993
22100,471,60458,,Round 2,9,Karen Corr,https://cuetracker.net/players/karen-corr,Brian Peddie,https://cuetracker.net/players/brian-peddie,5,3,,False,Professional,8,1993
22101,471,60452,,Round 2,9,Joe Canny,https://cuetracker.net/players/joe-canny,Christopher Booth,https://cuetracker.net/players/christopher-booth,5,1,,False,Professional,6,1993
22102,471,60440,,Round 2,9,David Buskin,https://cuetracker.net/players/david-buskin,Derek Turner,https://cuetracker.net/players/derek-turner,5,3,,False,Professional,8,1993
22103,471,60450,,Round 2,9,Jamie Burnett,https://cuetracker.net/players/jamie-burnett,John Benton,https://cuetracker.net/players/john-benton,5,1,,False,Professional,6,1993
22104,471,60489,,Round 2,9,Steve Bradley,https://cuetracker.net/players/steve-bradley,Elliott Clark,https://cuetracker.net/players/elliott-clark,5,2,,False,Professional,7,1993
22105,471,60449,,Round 2,9,Jamie Bodle,https://cuetracker.net/players/jamie-bodle,Gunnar Valsson,https://cuetracker.net/players/gunnar-valsson,5,2,,False,Professional,7,1993
22106,471,60433,,Round 2,9,Alfonso Bellusci,https://cuetracker.net/players/alfonso-bellusci,Andrew Alexandrou,https://cuetracker.net/players/andrew-alexandrou,5,0,,False,Professional,5,1993
22107,471,60488,,Round 2,9,Steve Archer,https://cuetracker.net/players/steve-archer,Chris Capel,https://cuetracker.net/players/chris-capel,5,0,,False,Professional,5,1993
22108,471,60396,,Round 3,9,Mark Williams,https://cuetracker.net/players/mark-williams,Paul Hefford,https://cuetracker.net/players/paul-hefford,5,4,,False,Professional,9,1993
22109,471,60371,,Round 3,9,Carl Waters,https://cuetracker.net/players/carl-waters,Philip Minchin,https://cuetracker.net/players/philip-minchin,5,0,,False,Professional,5,1993
22110,471,60404,,Round 3,9,Neil Tomkins,https://cuetracker.net/players/neil-tomkins,Stan Haslam,https://cuetracker.net/players/stan-haslam,5,1,,False,Professional,6,1993
22111,471,60428,,Round 3,9,Suriya Suwannasingh,https://cuetracker.net/players/suriya-suwannasingh,Gay Burns,https://cuetracker.net/players/gay-burns,5,4,,False,Professional,9,1993
22112,471,60382,,Round 3,9,Graham Stevens,https://cuetracker.net/players/graham-stevens,Steve Whalley,https://cuetracker.net/players/steve-whalley,5,4,,False,Professional,9,1993
22113,471,60413,,Round 3,9,Paul Smith (II),https://cuetracker.net/players/paul-smith-ii,Neil Selman,https://cuetracker.net/players/neil-selman,5,4,,False,Professional,9,1993
22114,471,60372,,Round 3,9,Chris Scanlon,https://cuetracker.net/players/chris-scanlon,David Lazenby,https://cuetracker.net/players/david-lazenby,5,3,,False,Professional,8,1993
22115,471,60395,,Round 3,9,Jonathan Saunders,https://cuetracker.net/players/jonathan-saunders,Simon Westcott,https://cuetracker.net/players/simon-westcott,5,4,,False,Professional,9,1993
22116,471,60385,,Round 3,9,Ian Sargeant,https://cuetracker.net/players/ian-sargeant,Louis Fazekas,https://cuetracker.net/players/louis-fazekas,5,3,,False,Professional,8,1993
22117,471,60423,,Round 3,9,Stephen Roberts,https://cuetracker.net/players/stephen-roberts,David Rice,https://cuetracker.net/players/david-rice,5,3,,False,Professional,8,1993
22118,471,60422,,Round 3,9,Stephen Popplewell,https://cuetracker.net/players/stephen-popplewell,Michael Kirkham,https://cuetracker.net/players/michael-kirkham,5,3,,False,Professional,8,1993
22119,471,60380,,Round 3,9,Gary Peters,https://cuetracker.net/players/gary-peters,Michael Judge,https://cuetracker.net/players/michael-judge,5,4,,False,Professional,9,1993
22120,471,60390,,Round 3,9,Joe Perry,https://cuetracker.net/players/joe-perry,Danny Smith,https://cuetracker.net/players/danny-smith,5,2,,False,Professional,7,1993
22121,471,60406,,Round 3,9,Nick Pearce,https://cuetracker.net/players/nick-pearce,Allison Fisher,https://cuetracker.net/players/allison-fisher,5,1,,False,Professional,6,1993
22122,471,60375,,Round 3,9,Daryl Peach,https://cuetracker.net/players/daryl-peach,Joe Canny,https://cuetracker.net/players/joe-canny,5,1,,False,Professional,6,1993
22123,471,60383,,Round 3,9,Grant Peabody,https://cuetracker.net/players/grant-peabody,Anton Bishop,https://cuetracker.net/players/anton-bishop,5,4,,False,Professional,9,1993
22124,471,60418,,Round 3,9,Ronnie O'Sullivan,https://cuetracker.net/players/ronnie-osullivan,Hassan Vaizie,https://cuetracker.net/players/hassan-vaizie,5,3,,False,Professional,8,1993
22125,471,60408,,Round 3,9,Noppadon Noppachorn,https://cuetracker.net/players/noppadon-noppachorn,Jonathan Bagley,https://cuetracker.net/players/jonathan-bagley,5,0,,False,Professional,5,1993
22126,471,60389,,Round 3,9,Jayson Morris,https://cuetracker.net/players/jayson-morris,Gary Thomas,https://cuetracker.net/players/gary-thomas,5,0,,False,Professional,5,1993
22127,471,60432,,Round 3,9,Yasin Merchant,https://cuetracker.net/players/yasin-merchant,Jamie Rous,https://cuetracker.net/players/jamie-rous,5,1,,False,Professional,6,1993
22128,471,60429,,Round 3,9,Thomas McKenna,https://cuetracker.net/players/thomas-mckenna,Iain Trimble,https://cuetracker.net/players/iain-trimble,5,1,,False,Professional,6,1993
22129,471,60415,,Round 3,9,Peter McCullagh,https://cuetracker.net/players/peter-mccullagh,Hitesh Lakhani,https://cuetracker.net/players/hitesh-lakhani,5,0,,False,Professional,5,1993
22130,471,60403,,Round 3,9,Neil Martin,https://cuetracker.net/players/neil-martin,Mike Smith,https://cuetracker.net/players/mike-smith,5,0,,False,Professional,5,1993
22131,471,60427,,Round 3,9,Stuart Mann,https://cuetracker.net/players/stuart-mann,Micky Roughan,https://cuetracker.net/players/micky-roughan,5,3,,False,Professional,8,1993
22132,471,60409,,Round 3,9,Norman MacLachlan,https://cuetracker.net/players/norman-maclachlan,Richard Culham,https://cuetracker.net/players/richard-culham,5,3,,False,Professional,8,1993
22133,471,60419,,Round 3,9,Scott MacFarlane,https://cuetracker.net/players/scott-macfarlane,Philip Seaton,https://cuetracker.net/players/philip-seaton,5,0,,False,Professional,5,1993
22134,471,60378,,Round 3,9,Eddie Lott,https://cuetracker.net/players/eddie-lott,Kevin Lownds,https://cuetracker.net/players/kevin-lownds,5,4,,False,Professional,9,1993
22135,471,60431,,Round 3,9,Wayne Lloyd,https://cuetracker.net/players/wayne-lloyd,Tim Dunphy,https://cuetracker.net/players/tim-dunphy,5,3,,False,Professional,8,1993
22136,471,60421,,Round 3,9,Stephen Lee,https://cuetracker.net/players/stephen-lee,Anthony Buckley,https://cuetracker.net/players/anthony-buckley,5,0,,False,Professional,5,1993
22137,471,60400,,Round 3,9,Michael Leach,https://cuetracker.net/players/michael-leach,Lee Walters,https://cuetracker.net/players/lee-walters,5,3,,False,Professional,8,1993
22138,471,60407,,Round 3,9,Nicky Lazarus,https://cuetracker.net/players/nicky-lazarus,Steve Archer,https://cuetracker.net/players/steve-archer,5,2,,False,Professional,7,1993
22139,471,60412,,Round 3,9,Paul Lawrence,https://cuetracker.net/players/paul-lawrence,Shane Haines,https://cuetracker.net/players/shane-haines,5,1,,False,Professional,6,1993
22140,471,60394,,Round 3,9,John Knipe,https://cuetracker.net/players/john-knipe,Pete Seager,https://cuetracker.net/players/pete-seager,5,3,,False,Professional,8,1993
22141,471,60414,,Round 3,9,Peter Kippie,https://cuetracker.net/players/peter-kippie,Terrance Burke,https://cuetracker.net/players/terrance-burke,5,4,,False,Professional,9,1993
22142,471,60373,,Round 3,9,Colin Kelly,https://cuetracker.net/players/colin-kelly,Michael Valentine,https://cuetracker.net/players/michael-valentine,5,4,,False,Professional,9,1993
22143,471,60381,,Round 3,9,Gerry Jones,https://cuetracker.net/players/gerry-jones,Andrew Shaw,https://cuetracker.net/players/andrew-shaw,5,4,,False,Professional,9,1993
22144,471,60384,,Round 3,9,Ian Hurdman,https://cuetracker.net/players/ian-hurdman,Robert Harrhy,https://cuetracker.net/players/robert-harrhy,5,4,,False,Professional,9,1993
22145,471,60399,,Round 3,9,Michael Huntingdon,https://cuetracker.net/players/michael-huntingdon,Paul Davis,https://cuetracker.net/players/paul-davis,5,2,,False,Professional,7,1993
22146,471,60410,,Round 3,9,Pat Horne,https://cuetracker.net/players/pat-horne,Andrew Photiou,https://cuetracker.net/players/andrew-photiou,5,0,,False,Professional,5,1993
22147,471,60393,,Round 3,9,John Higgins,https://cuetracker.net/players/john-higgins,Justin Buckingham,https://cuetracker.net/players/justin-buckingham,5,2,,False,Professional,7,1993
22148,471,60392,,Round 3,9,John Herbert,https://cuetracker.net/players/john-herbert,Sacha Journet,https://cuetracker.net/players/sacha-journet,5,3,,False,Professional,8,1993
22149,471,60388,,Round 3,9,Jason Hawen,https://cuetracker.net/players/jason-hawen,Paul Davison,https://cuetracker.net/players/paul-davison,5,3,,False,Professional,8,1993
22150,471,60374,,Round 3,9,Craig Harrison,https://cuetracker.net/players/craig-harrison,Geet Sethi,https://cuetracker.net/players/geet-sethi,5,0,,False,Professional,5,1993
22151,471,60370,,Round 3,9,Andrew Hannah,https://cuetracker.net/players/andrew-hannah,Aidan Murphy,https://cuetracker.net/players/aidan-murphy,5,1,,False,Professional,6,1993
22152,471,60391,,Round 3,9,John Giles,https://cuetracker.net/players/john-giles,John Rees,https://cuetracker.net/players/john-rees,5,3,,False,Professional,8,1993
22153,471,60417,,Round 3,9,Roger Garrett,https://cuetracker.net/players/roger-garrett,David Singh,https://cuetracker.net/players/david-singh,5,1,,False,Professional,6,1993
22154,471,60411,,Round 3,9,Paul Florence,https://cuetracker.net/players/paul-florence,Nick Jones,https://cuetracker.net/players/nick-jones,5,4,,False,Professional,9,1993
22155,471,60402,,Round 3,9,Neil Figgins,https://cuetracker.net/players/neil-figgins,Ryan Michael,https://cuetracker.net/players/ryan-michael,5,2,,False,Professional,7,1993
22156,471,60426,,Round 3,9,Steven Evans,https://cuetracker.net/players/steven-evans,Patrick Mahon,https://cuetracker.net/players/patrick-mahon,5,3,,False,Professional,8,1993
22157,471,60430,,Round 3,9,Tony Emmott,https://cuetracker.net/players/tony-emmott,Gregg Tugby,https://cuetracker.net/players/gregg-tugby,5,4,,False,Professional,9,1993
22158,471,60425,,Round 3,9,Steve Elliott,https://cuetracker.net/players/steve-elliott,Martin Grainger,https://cuetracker.net/players/martin-grainger,5,3,,False,Professional,8,1993
22159,471,60420,,Round 3,9,Spencer Dunn,https://cuetracker.net/players/spencer-dunn,Norman Maher,https://cuetracker.net/players/norman-maher,5,2,,False,Professional,7,1993
22160,471,60401,,Round 3,9,Mike Dunn,https://cuetracker.net/players/mike-dunn,Timothy Paling,https://cuetracker.net/players/timothy-paling,5,3,,False,Professional,8,1993
22161,471,60416,,Round 3,9,Richard Davis,https://cuetracker.net/players/richard-davis,John Clouden,https://cuetracker.net/players/john-clouden,5,4,,False,Professional,9,1993
22162,471,60397,,Round 3,9,Matthew Couch,https://cuetracker.net/players/matthew-couch,John Leahy,https://cuetracker.net/players/john-leahy,5,1,,False,Professional,6,1993
22163,471,60376,,Round 3,9,David Buskin,https://cuetracker.net/players/david-buskin,Iwan Jones,https://cuetracker.net/players/iwan-jones,5,1,,False,Professional,6,1993
22164,471,60387,,Round 3,9,Jamie Burnett,https://cuetracker.net/players/jamie-burnett,Darren Lennox,https://cuetracker.net/players/darren-lennox,5,3,,False,Professional,8,1993
22165,471,60424,,Round 3,9,Steve Bradley,https://cuetracker.net/players/steve-bradley,Chris Nicholson,https://cuetracker.net/players/chris-nicholson,5,2,,False,Professional,7,1993
22166,471,60386,,Round 3,9,Jamie Bodle,https://cuetracker.net/players/jamie-bodle,Anne-Marie Farren,https://cuetracker.net/players/annemarie-farren,5,2,,False,Professional,7,1993
22167,471,60369,,Round 3,9,Alfonso Bellusci,https://cuetracker.net/players/alfonso-bellusci,John Manley,https://cuetracker.net/players/john-manley,5,1,,False,Professional,6,1993
22168,471,60379,,Round 3,9,Garry Baldrey,https://cuetracker.net/players/garry-baldrey,Karen Corr,https://cuetracker.net/players/karen-corr,5,0,,False,Professional,5,1993
22169,471,60347,,Round 4,9,Paul Wykes,https://cuetracker.net/players/paul-wykes,Michael Huntingdon,https://cuetracker.net/players/michael-huntingdon,5,2,,False,Professional,7,1993
22170,471,60334,,Round 4,9,Mark Williams,https://cuetracker.net/players/mark-williams,Lee Richardson,https://cuetracker.net/players/lee-richardson,5,2,,False,Professional,7,1993
22171,471,60306,,Round 4,9,Carl Waters,https://cuetracker.net/players/carl-waters,Carl Groves,https://cuetracker.net/players/carl-groves,5,3,,False,Professional,8,1993
22172,471,60328,,Round 4,9,Jason Wallace,https://cuetracker.net/players/jason-wallace,Matthew Spade,https://cuetracker.net/players/matthew-spade,5,4,,False,Professional,9,1993
22173,471,60318,,Round 4,9,Dean Venables,https://cuetracker.net/players/dean-venables,John Herbert,https://cuetracker.net/players/john-herbert,5,4,,False,Professional,9,1993
22174,471,60340,,Round 4,9,Neil Tomkins,https://cuetracker.net/players/neil-tomkins,Dennis Hughes,https://cuetracker.net/players/dennis-hughes,5,2,,False,Professional,7,1993
22175,471,60363,,Round 4,9,Suriya Suwannasingh,https://cuetracker.net/players/suriya-suwannasingh,Peter Gilchrist,https://cuetracker.net/players/peter-gilchrist,5,2,,False,Professional,7,1993
22176,471,60561,,Round 4,9,Paul Smith,https://cuetracker.net/players/paul-smith,Mike Dunn,https://cuetracker.net/players/mike-dunn,5,1,,False,Professional,6,1993
22177,471,60332,,Round 4,9,John Shilton,https://cuetracker.net/players/john-shilton,Jason Hawen,https://cuetracker.net/players/jason-hawen,5,2,,False,Professional,7,1993
22178,471,60308,,Round 4,9,Chris Scanlon,https://cuetracker.net/players/chris-scanlon,Craig Johnston-Allen,https://cuetracker.net/players/craig-johnston-allen,5,2,,False,Professional,7,1993
22179,471,60326,,Round 4,9,Ian Sargeant,https://cuetracker.net/players/ian-sargeant,Will Jerram,https://cuetracker.net/players/will-jerram,5,2,,False,Professional,7,1993
22180,471,60357,,Round 4,9,Stephen Roberts,https://cuetracker.net/players/stephen-roberts,Vince McCluskey,https://cuetracker.net/players/vince-mccluskey,5,3,,False,Professional,8,1993
22181,471,60367,,Round 4,9,Wayne Rendle,https://cuetracker.net/players/wayne-rendle,Tony Emmott,https://cuetracker.net/players/tony-emmott,5,2,,False,Professional,7,1993
22182,471,60350,,Round 4,9,Richard Pincott,https://cuetracker.net/players/richard-pincott,Andrew Hannah,https://cuetracker.net/players/andrew-hannah,5,4,,False,Professional,9,1993
22183,471,60321,,Round 4,9,Gary Peters,https://cuetracker.net/players/gary-peters,Anthony O'Connor,https://cuetracker.net/players/anthony-oconnor,5,0,,False,Professional,5,1993
22184,471,60330,,Round 4,9,Joe Perry,https://cuetracker.net/players/joe-perry,Lee Grant,https://cuetracker.net/players/lee-grant,5,1,,False,Professional,6,1993
22185,471,60342,,Round 4,9,Nick Pearce,https://cuetracker.net/players/nick-pearce,Robert Dickson,https://cuetracker.net/players/robert-dickson,5,1,,False,Professional,6,1993
22186,471,60314,,Round 4,9,Daryl Peach,https://cuetracker.net/players/daryl-peach,Stacey Hillyard,https://cuetracker.net/players/stacey-hillyard,5,3,,False,Professional,8,1993
22187,471,60338,,Round 4,9,Mukesh Parmar,https://cuetracker.net/players/mukesh-parmar,John Giles,https://cuetracker.net/players/john-giles,5,2,,False,Professional,7,1993
22188,471,60353,,Round 4,9,Ronnie O'Sullivan,https://cuetracker.net/players/ronnie-osullivan,Steve Lemmens,https://cuetracker.net/players/steve-lemmens,5,1,,False,Professional,6,1993
22189,471,60356,,Round 4,9,Stephen O'Connor,https://cuetracker.net/players/stephen-oconnor,Peter Kippie,https://cuetracker.net/players/peter-kippie,5,2,,False,Professional,7,1993
22190,471,60311,,Round 4,9,Craig Newson,https://cuetracker.net/players/craig-newson,Neil Martin,https://cuetracker.net/players/neil-martin,5,1,,False,Professional,6,1993
22191,471,60345,,Round 4,9,Paul Morgan,https://cuetracker.net/players/paul-morgan,Nicky Lazarus,https://cuetracker.net/players/nicky-lazarus,5,4,,False,Professional,9,1993
22192,471,60368,,Round 4,9,Yasin Merchant,https://cuetracker.net/players/yasin-merchant,Dylan Leary,https://cuetracker.net/players/dylan-leary,5,2,,False,Professional,7,1993
22193,471,60364,,Round 4,9,Thomas McKenna,https://cuetracker.net/players/thomas-mckenna,Micky Wareham,https://cuetracker.net/players/micky-wareham,5,1,,False,Professional,6,1993
22194,471,60348,,Round 4,9,Peter McCullagh,https://cuetracker.net/players/peter-mccullagh,Kevin Young,https://cuetracker.net/players/kevin-young,5,3,,False,Professional,8,1993
22195,471,60341,,Round 4,9,Nick Marsh,https://cuetracker.net/players/nick-marsh,Paul Dawkins,https://cuetracker.net/players/paul-dawkins,5,3,,False,Professional,8,1993
22196,471,60361,,Round 4,9,Stuart Mann,https://cuetracker.net/players/stuart-mann,Michael Stocks,https://cuetracker.net/players/michael-stocks,5,2,,False,Professional,7,1993
22197,471,60354,,Round 4,9,Scott MacFarlane,https://cuetracker.net/players/scott-macfarlane,Jason Walton,https://cuetracker.net/players/jason-walton,5,1,,False,Professional,6,1993
22198,471,60324,,Round 4,9,Graham MacDonald,https://cuetracker.net/players/graham-macdonald,Stephen Popplewell,https://cuetracker.net/players/stephen-popplewell,5,3,,False,Professional,8,1993
22199,471,60320,,Round 4,9,Eddie Lott,https://cuetracker.net/players/eddie-lott,Steve Russell,https://cuetracker.net/players/steve-russell,5,3,,False,Professional,8,1993
22200,471,60329,,Round 4,9,Jimmy Long,https://cuetracker.net/players/jimmy-long,Alfonso Bellusci,https://cuetracker.net/players/alfonso-bellusci,5,1,,False,Professional,6,1993
22201,471,60366,,Round 4,9,Wayne Lloyd,https://cuetracker.net/players/wayne-lloyd,Barry Bunn,https://cuetracker.net/players/barry-bunn,5,4,,False,Professional,9,1993
22202,471,60355,,Round 4,9,Stephen Lee,https://cuetracker.net/players/stephen-lee,Simon Morris,https://cuetracker.net/players/simon-morris,5,0,,False,Professional,5,1993
22203,471,60337,,Round 4,9,Michael Leach,https://cuetracker.net/players/michael-leach,John Timson,https://cuetracker.net/players/john-timson,5,3,,False,Professional,8,1993
22204,471,60344,,Round 4,9,Paul Lawrence,https://cuetracker.net/players/paul-lawrence,Darryn Walker,https://cuetracker.net/players/darryn-walker,5,4,,False,Professional,9,1993
22205,471,60317,,Round 4,9,David Langton,https://cuetracker.net/players/david-langton,Jayson Morris,https://cuetracker.net/players/jayson-morris,5,1,,False,Professional,6,1993
22206,471,60307,,Round 4,9,Cary Kikis,https://cuetracker.net/players/cary-kikis,Garry Baldrey,https://cuetracker.net/players/garry-baldrey,5,3,,False,Professional,8,1993
22207,471,60309,,Round 4,9,Colin Kelly,https://cuetracker.net/players/colin-kelly,Robert Tavagna,https://cuetracker.net/players/robert-tavagna,5,0,,False,Professional,5,1993
22208,471,60322,,Round 4,9,Gerry Jones,https://cuetracker.net/players/gerry-jones,Stuart Swinburn,https://cuetracker.net/players/stuart-swinburn,5,3,,False,Professional,8,1993
22209,471,60325,,Round 4,9,Ian Hurdman,https://cuetracker.net/players/ian-hurdman,Leigh Robinson,https://cuetracker.net/players/leigh-robinson,5,4,,False,Professional,9,1993
22210,471,60343,,Round 4,9,Pat Horne,https://cuetracker.net/players/pat-horne,Dermot McGlinchey,https://cuetracker.net/players/dermot-mcglinchey,5,4,,False,Professional,9,1993
22211,471,60331,,Round 4,9,John Higgins,https://cuetracker.net/players/john-higgins,Roger Leighton,https://cuetracker.net/players/roger-leighton,5,3,,False,Professional,8,1993
22212,471,60310,,Round 4,9,Craig Harrison,https://cuetracker.net/players/craig-harrison,Dale Milton,https://cuetracker.net/players/dale-milton,5,0,,False,Professional,5,1993
22213,471,60313,,Round 4,9,Darren Hackeson,https://cuetracker.net/players/darren-hackeson,Noppadon Noppachorn,https://cuetracker.net/players/noppadon-noppachorn,5,4,,False,Professional,9,1993
22214,471,60312,,Round 4,9,Darren Guest,https://cuetracker.net/players/darren-guest,Jamie Burnett,https://cuetracker.net/players/jamie-burnett,5,4,,False,Professional,9,1993
22215,471,60336,,Round 4,9,Michael Gold,https://cuetracker.net/players/michael-gold,Norman MacLachlan,https://cuetracker.net/players/norman-maclachlan,5,3,,False,Professional,8,1993
22216,471,60362,,Round 4,9,Surinder Gill,https://cuetracker.net/players/surinder-gill,Grant Peabody,https://cuetracker.net/players/grant-peabody,5,1,,False,Professional,6,1993
22217,471,60352,,Round 4,9,Roger Garrett,https://cuetracker.net/players/roger-garrett,Marcus Campbell,https://cuetracker.net/players/marcus-campbell,5,0,,False,Professional,5,1993
22218,471,60323,,Round 4,9,Graham Fisken,https://cuetracker.net/players/graham-fisken,Paul Smith (II),https://cuetracker.net/players/paul-smith-ii,5,3,,False,Professional,8,1993
22219,471,60365,,Round 4,9,Tom Finstad,https://cuetracker.net/players/tom-finstad,Graham Stevens,https://cuetracker.net/players/graham-stevens,5,1,,False,Professional,6,1993
22220,471,60339,,Round 4,9,Neil Figgins,https://cuetracker.net/players/neil-figgins,Antony Bolsover,https://cuetracker.net/players/antony-bolsover,5,4,,False,Professional,9,1993
22221,471,60360,,Round 4,9,Steven Evans,https://cuetracker.net/players/steven-evans,Chris Palmer,https://cuetracker.net/players/chris-palmer,5,2,,False,Professional,7,1993
22222,471,60359,,Round 4,9,Steve Elliott,https://cuetracker.net/players/steve-elliott,Julian Goodyear,https://cuetracker.net/players/julian-goodyear,5,1,,False,Professional,6,1993
22223,471,60349,,Round 4,9,Richard Davis,https://cuetracker.net/players/richard-davis,Bert Demarco,https://cuetracker.net/players/bert-demarco,5,4,,False,Professional,9,1993
22224,471,60319,,Round 4,9,Dominic Dale,https://cuetracker.net/players/dominic-dale,David McLellan,https://cuetracker.net/players/david-mclellan,5,3,,False,Professional,8,1993
22225,471,60335,,Round 4,9,Matthew Couch,https://cuetracker.net/players/matthew-couch,Simon Parker,https://cuetracker.net/players/simon-parker,5,0,,False,Professional,5,1993
22226,471,60316,,Round 4,9,David Coles,https://cuetracker.net/players/david-coles,John Knipe,https://cuetracker.net/players/john-knipe,5,4,,False,Professional,9,1993
22227,471,60351,,Round 4,9,Robert Chapman,https://cuetracker.net/players/robert-chapman,Spencer Dunn,https://cuetracker.net/players/spencer-dunn,5,1,,False,Professional,6,1993
22228,471,60315,,Round 4,9,David Buskin,https://cuetracker.net/players/david-buskin,Mark Flowerdew,https://cuetracker.net/players/mark-flowerdew,5,4,,False,Professional,9,1993
22229,471,60358,,Round 4,9,Steve Bradley,https://cuetracker.net/players/steve-bradley,Nick Fruin,https://cuetracker.net/players/nick-fruin,5,2,,False,Professional,7,1993
22230,471,60305,,Round 4,9,Alex Borg,https://cuetracker.net/players/alex-borg,Paul Florence,https://cuetracker.net/players/paul-florence,5,1,,False,Professional,6,1993
22231,471,60327,,Round 4,9,Jamie Bodle,https://cuetracker.net/players/jamie-bodle,John Burns,https://cuetracker.net/players/john-burns,5,1,,False,Professional,6,1993
22232,471,60277,,Round 5,9,Mark Williams,https://cuetracker.net/players/mark-williams,Jim Donnelly,https://cuetracker.net/players/jim-donnelly,5,1,,False,Professional,6,1993
22233,471,60285,,Round 5,9,Paul Webb,https://cuetracker.net/players/paul-webb,Matthew Couch,https://cuetracker.net/players/matthew-couch,5,1,,False,Professional,6,1993
22234,471,60247,,Round 5,9,Carl Waters,https://cuetracker.net/players/carl-waters,Paul Tanner,https://cuetracker.net/players/paul-tanner,5,0,,False,Professional,5,1993
22235,471,60267,,Round 5,9,Jason Wallace,https://cuetracker.net/players/jason-wallace,Terry Murphy,https://cuetracker.net/players/terry-murphy,5,4,,False,Professional,9,1993
22236,471,60302,,Round 5,9,Steve Ventham,https://cuetracker.net/players/steve-ventham,David Langton,https://cuetracker.net/players/david-langton,5,3,,False,Professional,8,1993
22237,471,60258,,Round 5,9,Dean Venables,https://cuetracker.net/players/dean-venables,Mark Evans,https://cuetracker.net/players/mark-evans,5,2,,False,Professional,7,1993
22238,471,60280,,Round 5,9,Neil Tomkins,https://cuetracker.net/players/neil-tomkins,Fred Davis,https://cuetracker.net/players/fred-davis,5,1,,False,Professional,6,1993
22239,471,60293,,Round 5,9,Sean Storey,https://cuetracker.net/players/sean-storey,Stuart Mann,https://cuetracker.net/players/stuart-mann,5,4,,False,Professional,9,1993
22240,471,60272,,Round 5,9,John Shilton,https://cuetracker.net/players/john-shilton,Graham Horne,https://cuetracker.net/players/graham-horne,5,0,,False,Professional,5,1993
22241,471,60249,,Round 5,9,Chris Scanlon,https://cuetracker.net/players/chris-scanlon,Alan Trigg,https://cuetracker.net/players/alan-trigg,5,1,,False,Professional,6,1993
22242,471,60273,,Round 5,9,Jonathan Saunders,https://cuetracker.net/players/jonathan-saunders,Jack Fitzmaurice,https://cuetracker.net/players/jack-fitzmaurice,5,0,,False,Professional,5,1993
22243,471,60265,,Round 5,9,Ian Sargeant,https://cuetracker.net/players/ian-sargeant,Guy Dennis,https://cuetracker.net/players/guy-dennis,5,4,,False,Professional,9,1993
22244,471,60299,,Round 5,9,Stephen Roberts,https://cuetracker.net/players/stephen-roberts,Mark Boyd,https://cuetracker.net/players/mark-boyd,5,2,,False,Professional,7,1993
22245,471,60303,,Round 5,9,Wayne Rendle,https://cuetracker.net/players/wayne-rendle,Adrian Rosa,https://cuetracker.net/players/adrian-rosa,5,3,,False,Professional,8,1993
22246,471,60276,,Round 5,9,Mark Pugh,https://cuetracker.net/players/mark-pugh,Jimmy Long,https://cuetracker.net/players/jimmy-long,5,1,,False,Professional,6,1993
22247,471,60287,,Round 5,9,Richard Pincott,https://cuetracker.net/players/richard-pincott,Gary Lees,https://cuetracker.net/players/gary-lees,5,2,,False,Professional,7,1993
22248,471,60269,,Round 5,9,Joe Perry,https://cuetracker.net/players/joe-perry,Joe Delaney,https://cuetracker.net/players/joe-delaney,5,1,,False,Professional,6,1993
22249,471,60241,,Round 5,9,Alan Peacock,https://cuetracker.net/players/alan-peacock,Robert Chapman,https://cuetracker.net/players/robert-chapman,5,4,,False,Professional,9,1993
